,autore_source,autore_target
0,945102892956086272,273897097
1,48318393,273897097
2,905769986668548097,273897097
3,885423468182990848,273897097
4,1042906497129361408,273897097
5,1231633700519108609,273897097
6,1245225642003660800,273897097
7,1027756003134263296,273897097
8,2595566549,273897097
9,491305039,273897097
10,778693643976581120,273897097
11,198922852,273897097
12,470242115,273897097
13,1161191406,273897097
14,411197067,273897097
15,725968843563225088,273897097
16,452013510,273897097
17,2528321399,273897097
18,2898227979,273897097
19,330554495,273897097
20,1476948512,273897097
21,2357480471,273897097
22,2954454747,273897097
23,1205970120,273897097
24,2332701113,273897097
25,2387298926,273897097
26,2879579549,273897097
27,845257288143290368,273897097
28,2330475915,273897097
29,2320478792,273897097
30,883558925597114369,273897097
31,1032724022411382784,273897097
32,1090595328460509190,273897097
33,822539018885853187,273897097
34,1127998651006181385,273897097
35,2376808347,273897097
36,1154177835478781957,273897097
37,3567388877,273897097
38,2872974977,273897097
39,2663921790,273897097
40,1169506849,273897097
41,968096617944506368,273897097
42,749529599252586496,273897097
43,517932775,273897097
44,2288557992,273897097
45,738350242597310464,273897097
46,1158758131448590336,273897097
47,1150751883566493696,273897097
48,1238391545138724864,273897097
49,48142375,273897097
50,1227200887,273897097
51,1069032661,273897097
52,1016249336903159808,273897097
53,1047780978104700928,273897097
54,907209567406358530,273897097
55,1405654166,273897097
56,1207964696445431808,273897097
57,55192297,273897097
58,1214986704492339206,273897097
59,504485813,273897097
60,361483811,273897097
61,2173750477,273897097
62,510097129,273897097
63,2385068164,273897097
64,55026293,273897097
65,50651533,273897097
66,580096126,273897097
67,1007744827,273897097
68,1000117978220908544,273897097
69,1240786200,273897097
70,1026418206,273897097
71,1236977519083114496,273897097
72,896048840947765249,273897097
73,3888819677,273897097
74,1227251701,273897097
75,1106992553004617730,273897097
76,710579736519512064,273897097
77,1095309559369998336,273897097
78,2665337999,273897097
79,1033488919,273897097
80,1029467541624770561,273897097
81,951064045586714624,273897097
82,253531074,273897097
83,2862730168,273897097
84,839559591746801667,1249257517626130432
85,839559591746801667,1063806444380798976
86,994148481773309957,1063806444380798976
87,930408417172312064,1063806444380798976
88,1218897639359569921,1063806444380798976
89,1177014283,1063806444380798976
90,1191558961,1063806444380798976
91,821879334,1063806444380798976
92,1245225642003660800,1063806444380798976
93,2928096323,1063806444380798976
94,2982883078,1063806444380798976
95,961833858097332226,1063806444380798976
96,269271703,1063806444380798976
97,2665337999,1063806444380798976
98,1000843531286609920,1063806444380798976
99,934815711683325953,1063806444380798976
100,1090595328460509190,1063806444380798976
101,871143564947988483,1063806444380798976
102,62285317,1063806444380798976
103,797506411148312576,1063806444380798976
104,390032884,1063806444380798976
105,1476948512,1063806444380798976
106,364763666,1063806444380798976
107,460611317,1063806444380798976
108,359421043,1063806444380798976
109,2535751839,1063806444380798976
110,599039512,1063806444380798976
111,273897097,1063806444380798976
112,626803701,1063806444380798976
113,1092873760900894721,1063806444380798976
114,580096126,1063806444380798976
115,513444329,1063806444380798976
116,775379869215625217,1063806444380798976
117,2173072229,1063806444380798976
118,3928901475,1063806444380798976
119,401507232,1063806444380798976
120,881039666035675137,1063806444380798976
121,4871884721,1063806444380798976
122,824313355250892805,585968039
123,452013510,585968039
124,1362144619,585968039
125,275754256,585968039
126,1454502163,585968039
127,985049095,585968039
128,2715689925,585968039
129,747184721935933440,585968039
130,906045619,585968039
131,4160203479,585968039
132,443821474,585968039
133,457889747,585968039
134,831054785931571203,585968039
135,1057735056175841281,585968039
136,1243966112750059520,585968039
137,2351601439,585968039
138,522667905,585968039
139,416583838,585968039
140,833352342791716865,585968039
141,1253076614088478720,585968039
142,580096126,585968039
143,1006621678145851392,585968039
144,1174975547614433282,585968039
145,797506411148312576,585968039
146,1158758131448590336,585968039
147,2902809855,585968039
148,188043254,585968039
149,971816547898490881,585968039
150,2716446892,585968039
151,416439103,585968039
152,3080186967,585968039
153,1216846151569301504,585968039
154,801499650222129153,585968039
155,3631495096,585968039
156,211429477,585968039
157,138159406,585968039
158,1204310377728753664,585968039
159,1387916838,585968039
160,483995380,585968039
161,2632275819,585968039
162,2241594340,585968039
163,3099826691,585968039
164,319106670,585968039
165,1023124394158288896,585968039
