,autore_source,autore_target
0,1042906497129361408,893939057511866368
1,2872974977,893939057511866368
2,859370144384131072,893939057511866368
3,919002031775510528,893939057511866368
4,936634766719356931,893939057511866368
5,1001152281696456709,893939057511866368
6,2389687188,893939057511866368
7,2165576440,893939057511866368
8,539370311,893939057511866368
9,1148226661,893939057511866368
10,399553357,893939057511866368
11,2437293810,893939057511866368
12,937591685080670208,893939057511866368
13,585968039,893939057511866368
14,351555225,893939057511866368
15,2336431904,893939057511866368
16,729861715970658308,893939057511866368
17,2639890355,893939057511866368
18,487711174,893939057511866368
19,560572487,893939057511866368
20,1707121399,893939057511866368
21,835240102540492801,893939057511866368
22,738350242597310464,893939057511866368
23,948500122610163712,893939057511866368
24,800321664445579264,893939057511866368
25,209249028,893939057511866368
26,1089107530247221249,893939057511866368
27,1037006711314423810,893939057511866368
28,497188910,893939057511866368
29,744630860503199745,893939057511866368
30,1219944530,893939057511866368
31,700841898,893939057511866368
32,2872974977,994148481773309957
33,330554495,994148481773309957
34,100878763,1007674407987417090
35,2437293810,1007674407987417090
36,100878763,1037006711314423810
37,2437293810,1037006711314423810
38,1000138698032320517,1037006711314423810
39,1346996612,1037006711314423810
40,885423468182990848,1037006711314423810
41,100878763,886683069964484609
42,62285317,886683069964484609
43,1405654166,886683069964484609
44,832999521739214848,886683069964484609
45,2437293810,886683069964484609
46,981843302432608257,886683069964484609
47,468689162,886683069964484609
48,946357302835273728,886683069964484609
49,755007897684340736,886683069964484609
50,580096126,886683069964484609
51,1151138661850730498,886683069964484609
52,487711174,886683069964484609
53,345535835,886683069964484609
54,859370144384131072,886683069964484609
55,3302069128,886683069964484609
56,2576093422,886683069964484609
57,886683069964484609,886683069964484609
58,1037003822,886683069964484609
59,881039666035675137,886683069964484609
60,726673795,886683069964484609
61,3298655780,886683069964484609
62,3898955560,886683069964484609
63,599039512,886683069964484609
64,2983402306,886683069964484609
65,1148226661,886683069964484609
66,836271002,886683069964484609
67,1016249336903159808,886683069964484609
68,351555225,886683069964484609
69,3684132136,886683069964484609
70,2491534261,886683069964484609
71,593523410,886683069964484609
72,946972735,1063806444380798976
73,1000843531286609920,1063806444380798976
74,2768833305,1063806444380798976
75,1004030031457333253,1063806444380798976
76,745699605942312960,1063806444380798976
77,165143517,1063806444380798976
78,1037050403270086656,1063806444380798976
79,273897097,1063806444380798976
80,1073339297355456512,1063806444380798976
81,939170569,1063806444380798976
82,824215230846791680,1063806444380798976
83,3433460549,1063806444380798976
84,702612029471858688,1063806444380798976
85,1067472089899253762,1063806444380798976
86,3764059997,1063806444380798976
87,1128056061552934912,1063806444380798976
88,1472564443,1063806444380798976
89,4069896899,1063806444380798976
90,1089107530247221249,1063806444380798976
91,2954454747,1063806444380798976
