,autore_source,autore_target
0,1030470784001687555,732817452569141248
1,425369797,732817452569141248
2,978729651467177984,732817452569141248
3,970745400679428096,732817452569141248
4,1036715953,732817452569141248
5,498757755,732817452569141248
6,916874894,732817452569141248
7,924611556024967168,732817452569141248
8,14413296,732817452569141248
9,222628269,732817452569141248
10,751797840880492544,732817452569141248
11,2760622125,732817452569141248
12,305236970,732817452569141248
13,1602771703,732817452569141248
14,439855752,732817452569141248
15,1101239483872227328,732817452569141248
16,291763976,732817452569141248
17,593519995,732817452569141248
18,853295138197700608,732817452569141248
19,4715030001,732817452569141248
20,1556455656,732817452569141248
21,14127198,732817452569141248
22,3001793936,732817452569141248
23,702758072629010432,732817452569141248
24,1068644270968643584,732817452569141248
25,271975332,732817452569141248
26,964598799762120704,732817452569141248
27,1010600056582492160,732817452569141248
28,330532430,732817452569141248
29,3014575779,732817452569141248
30,2326660325,732817452569141248
31,1060592551005167617,732817452569141248
32,3023227709,732817452569141248
33,2999365114,732817452569141248
34,972414750,732817452569141248
35,921342149165289473,732817452569141248
36,2932553230,52424550
37,61703985,52424550
38,3073944291,52424550
39,717476420,52424550
40,994269579093467136,52424550
41,927989992084910080,52424550
42,1317255619,52424550
43,979254498886668288,52424550
44,1161191406,52424550
45,4602949823,52424550
46,3021505114,52424550
47,460611317,52424550
48,3676295055,52424550
49,761170444904964096,52424550
50,922020168146079744,52424550
51,1557557558,52424550
52,773240110120927232,52424550
53,1331730614,52424550
54,967817856,52424550
55,1332263130,52424550
56,2821826274,52424550
57,2414699069,52424550
58,998200599647866880,52424550
59,1275239096,52424550
60,96576495,52424550
61,2211353832,52424550
62,797506411148312576,52424550
63,1145574164,52424550
64,426966419,52424550
65,319578825,52424550
66,572518275,52424550
67,882017132552343552,52424550
68,2511415512,52424550
69,1537221842,52424550
70,831905911,52424550
71,946357302835273728,52424550
72,1155078350,52424550
73,2596945387,52424550
74,2300311050,52424550
75,1949870570,52424550
76,430743919,52424550
77,809707366627344384,52424550
78,229160327,52424550
79,3234976656,52424550
80,986872189201895425,52424550
81,1027298710487818246,52424550
82,1019202374773112832,52424550
83,4197095417,52424550
84,2388661380,52424550
85,2804233346,52424550
86,1256599404,52424550
87,599039512,52424550
88,2725216048,52424550
89,1257959892,52424550
90,3860196976,52424550
91,2872974977,52424550
92,1003993784718278656,52424550
93,493379449,52424550
94,988008620456587264,52424550
95,2515144546,52424550
96,2437293810,52424550
97,987680783132516353,52424550
98,16293453,52424550
99,1063806444380798976,52424550
100,2616616618,52424550
101,111329925,52424550
102,2941915384,52424550
103,219361447,52424550
104,854958819176325120,52424550
105,3327831430,52424550
106,222914046,52424550
107,1077208244316180480,52424550
108,880019097731334146,52424550
109,3032760082,52424550
110,896048840947765249,52424550
111,1183534806,52424550
112,1430162268,52424550
113,946023379,52424550
114,929318281529511936,52424550
115,2320478792,52424550
116,535318339,52424550
117,278257691,52424550
118,914924414332014593,52424550
119,1114933988,52424550
120,2267288613,52424550
121,2891332109,52424550
122,1872212827,52424550
123,1027112602751643648,52424550
124,1006510829649518592,52424550
125,632814671,52424550
126,488628208,52424550
127,2367164648,52424550
128,3163296766,52424550
129,2725435126,52424550
130,1050918897652813825,52424550
131,1183623630,52424550
132,946702206669029377,52424550
133,738830386457890816,52424550
134,138400744,52424550
135,1620754188,52424550
136,998943681964068865,52424550
137,2252899982,52424550
138,4432360889,52424550
139,2753154182,52424550
140,3888819677,289620061
141,2332701113,289620061
142,2948828626,289620061
143,715644689622372352,289620061
144,896479197081853956,289620061
145,1055367092,289620061
146,857984465234264064,289620061
147,1049665698337828864,289620061
148,1087963599992221696,289620061
149,2252899982,289620061
150,457889747,289620061
151,1026362299660083200,289620061
152,1000138698032320517,289620061
153,3064457183,289620061
154,1008326401,289620061
155,1090595328460509190,289620061
156,946357302835273728,289620061
157,2322670973,289620061
158,982925389919080448,289620061
159,721207033,289620061
160,273897097,289620061
161,1317907940,289620061
162,1045683818773041153,289620061
163,994148481773309957,289620061
164,981843302432608257,289620061
165,327402354,289620061
166,2907821698,289620061
167,4513753401,289620061
168,1219944530,289620061
169,4085520207,289620061
170,3888819677,986811270
171,23042159,986811270
172,1000138698032320517,986811270
173,3327831430,986811270
174,53624693,986811270
175,928345597182177286,986811270
176,398032197,986811270
177,92260294,849274159
178,1260518365,849274159
179,1143119090,849274159
180,781930651528392704,849274159
181,104651157,849274159
182,856041932832874497,849274159
183,2313764153,849274159
184,4147861697,849274159
185,964715701,849274159
186,947879034,849274159
187,993625374570569728,849274159
188,2433235432,849274159
189,2437293810,849274159
190,2227643435,849274159
191,702483762580422656,849274159
192,1140517423,849274159
193,810235254870937600,849274159
194,599039512,849274159
195,1090595328460509190,849274159
196,2627013992,849274159
197,379073396,849274159
198,721338196639014912,849274159
199,785129133009494021,849274159
200,1177014283,849274159
201,1402688845,849274159
202,585883841,849274159
203,408544727,489909029
204,1109789138,489909029
205,845313296,489909029
206,2872974977,489909029
207,931551631317061632,489909029
208,1019650915769430017,489909029
209,96576495,489909029
210,738350242597310464,489909029
211,824215230846791680,489909029
212,350810508,489909029
213,1193780617,489909029
214,118978778,489909029
215,1146147427,489909029
216,92260294,489909029
217,765979700808286208,489909029
218,378560537,489909029
219,439290200,489909029
220,1063806444380798976,489909029
221,743658943,489909029
222,896479197081853956,489909029
223,467361179,489909029
224,1134464702,489909029
225,2665337999,489909029
226,1020744549889642496,489909029
227,1027298710487818246,489909029
228,715644689622372352,489909029
229,2885743858,489909029
230,1079065800764469250,489909029
231,487711174,489909029
