,autore_source,autore_target
0,805913988240474115,827965299609702400
1,1003880257743720448,827965299609702400
2,1130217099635384321,827965299609702400
3,962239504894578688,827965299609702400
4,999356647737831442,827965299609702400
5,1630700610,827965299609702400
6,1012339182872813573,827965299609702400
7,1127228062138028035,827965299609702400
8,490736218,827965299609702400
9,1094365594214899712,827965299609702400
10,395232017,827965299609702400
11,1188524858742902784,827965299609702400
12,748814100650610688,827965299609702400
13,1082303336483835905,827965299609702400
14,854439407931330560,827965299609702400
15,1153999444716785666,827965299609702400
16,367976239,827965299609702400
17,2951425072,827965299609702400
18,2214539367,827965299609702400
19,814478202420817920,827965299609702400
20,2757271713,827965299609702400
21,1086702385,827965299609702400
22,1137432630,827965299609702400
23,117175340,827965299609702400
24,2587350030,827965299609702400
25,1073355817,827965299609702400
26,2340548342,827965299609702400
27,2768833305,827965299609702400
28,4919837110,827965299609702400
29,583806700,827965299609702400
30,2372841124,827965299609702400
31,725058508073357312,827965299609702400
32,2760622125,827965299609702400
33,1709547350,827965299609702400
34,549050267,827965299609702400
35,987419874472415233,827965299609702400
36,4571171663,827965299609702400
37,1021332450893541376,827965299609702400
38,880067270130716673,827965299609702400
39,507151363,827965299609702400
40,888800653052706816,827965299609702400
41,374156689,827965299609702400
42,1088147570961068034,827965299609702400
43,1006406222164185088,827965299609702400
44,1087441594356297728,827965299609702400
45,945410848427737088,827965299609702400
46,747396585089171456,827965299609702400
47,1442307266,827965299609702400
48,56646271,827965299609702400
49,1091418394631516161,827965299609702400
50,1020751410173022209,827965299609702400
51,901504367798431744,827965299609702400
52,481938301,827965299609702400
53,386412245,827965299609702400
54,2242371554,827965299609702400
55,1188092526051373057,827965299609702400
56,1444400034,827965299609702400
57,824700720876290052,827965299609702400
58,755007897684340736,827965299609702400
59,825443960260788228,827965299609702400
60,493901532,827965299609702400
61,1021876093157036033,827965299609702400
62,1134266537739739136,827965299609702400
63,2766494819,827965299609702400
64,2875666577,827965299609702400
65,849294338706345984,827965299609702400
66,2766471181,827965299609702400
67,1179592608886198273,827965299609702400
68,969668587731456000,827965299609702400
69,2245999991,827965299609702400
70,1487687390,827965299609702400
71,2832177977,827965299609702400
72,2236456577,827965299609702400
73,1479778964,827965299609702400
74,1126860162214526976,827965299609702400
75,1089107530247221249,1063806444380798976
76,1024990563773411328,732817452569141248
77,135608560,732817452569141248
78,379182809,732817452569141248
79,3344619581,732817452569141248
80,47308221,732817452569141248
81,552744646,732817452569141248
82,2179896303,732817452569141248
83,838538101203009537,732817452569141248
84,379347952,732817452569141248
85,939250620611080192,732817452569141248
86,197807097,732817452569141248
87,401568347,732817452569141248
88,330532430,732817452569141248
89,961378958079152129,732817452569141248
90,793367160341094400,732817452569141248
91,3317678944,732817452569141248
92,853916380369956866,732817452569141248
93,769674813036167169,732817452569141248
94,474948886,732817452569141248
95,347042409,732817452569141248
96,2880994437,732817452569141248
97,724648551561728000,732817452569141248
98,810475257761038336,732817452569141248
99,2956358817,732817452569141248
100,1080150091825061888,732817452569141248
101,354184950,732817452569141248
102,608014210,732817452569141248
103,1101507421527252993,732817452569141248
104,631436852,732817452569141248
105,2469422073,732817452569141248
106,1051550817151582208,2161389104
107,887350652459941888,2161389104
108,2338297885,2161389104
109,2213516416,2161389104
110,837011866517917697,2161389104
111,1057735056175841281,2161389104
112,416583838,2161389104
113,580027066,2161389104
114,440247035,2161389104
115,953883217,2161389104
116,817043822932873216,2161389104
117,62285317,2161389104
118,479527089,2161389104
119,1017371210,2161389104
120,1622970242,2161389104
121,822200874,2161389104
122,859697826275766273,2161389104
123,1097555706419531784,2161389104
124,1240786200,2161389104
125,751776180957741056,2161389104
126,1003517827947663361,2161389104
127,2496002029,2161389104
128,2396856942,2161389104
129,2387298926,2161389104
130,2433235432,2161389104
131,995669260017045505,2161389104
132,1064644223935365121,2161389104
133,2595566549,2161389104
134,850457504303783940,2161389104
135,430743919,2161389104
136,487914485,2161389104
137,416340182,2161389104
138,327402354,2161389104
139,1152141861739540480,2161389104
140,404222108,2161389104
141,990883430,2161389104
142,358890729,2161389104
143,1086691638,2161389104
144,433604815,2161389104
145,981271964798070785,2161389104
146,3978247071,2161389104
147,494377020,2161389104
148,917304116270989312,2161389104
149,785129133009494021,2161389104
150,493428879,2161389104
151,4147861697,2161389104
152,1042126680645619712,2161389104
153,1043548786562351104,2161389104
154,1684468244,2161389104
155,951835458987876354,2161389104
156,492136342,2161389104
157,96576495,2161389104
158,1428767360,2161389104
159,2353564274,2161389104
160,1093535050757476355,2161389104
161,939170569,2161389104
162,864546176,2161389104
163,312570870,2161389104
164,579202519,2161389104
165,484592863,2161389104
166,319537863,2161389104
167,883558925597114369,2161389104
168,576070388,2161389104
169,890248801428135937,2161389104
170,1041484481406873600,2161389104
171,1041732827690229761,2161389104
172,401438300,2161389104
173,887279366308323330,2161389104
174,585883841,2161389104
175,891305695861235713,2161389104
176,1472564443,2161389104
177,73418713,2161389104
178,2341083257,2161389104
179,766246807697514496,2161389104
180,2954454747,2161389104
181,598772700,2161389104
182,4202067873,2161389104
183,883605008083759105,2161389104
184,537618659,2161389104
185,2306567981,2161389104
186,1229409632,2161389104
187,710579736519512064,2161389104
188,166596212,2161389104
189,701098945695580161,2161389104
190,2200948085,2161389104
191,2195968707,2161389104
192,778693643976581120,2161389104
193,497996910,2161389104
194,2987972555,2161389104
195,3243517432,2161389104
196,174643719,2161389104
197,1138777682248982528,2161389104
198,851112127,2161389104
199,2541809095,2161389104
200,2332701113,2161389104
201,273897097,2161389104
202,849990387255177220,2161389104
203,857323772906483712,2161389104
204,97773643,2161389104
205,771304211157966848,2161389104
206,416439103,2161389104
207,3590817526,2161389104
208,1335222746,2161389104
209,978009061,2161389104
210,268899621,2161389104
211,1222676508,2161389104
212,1089942860013678593,2161389104
213,709081244638846977,2161389104
214,884011316,2161389104
215,1291276076,2161389104
216,901120269464604673,2161389104
217,2753154182,2161389104
218,1099057975669477376,2161389104
219,595791958,2161389104
220,2665337999,2161389104
221,1145229427246280704,2161389104
222,1042906497129361408,2161389104
223,1172571984967942146,2161389104
224,417095094,2161389104
225,1027112602751643648,2161389104
226,446355008,2161389104
227,2314008111,2161389104
228,2231463645,2161389104
229,1678995793,2161389104
230,2405837416,2161389104
231,1006873192374382592,2161389104
232,1011141461084172288,2161389104
233,598974424,2161389104
234,4189354889,2161389104
235,1091418394631516161,2161389104
236,738350242597310464,2161389104
237,2490640097,2161389104
238,785779065617846272,2161389104
