,autore_source,autore_target
0,370639956,1268138691920375812
1,836339542865166339,1268138691920375812
2,1912288435,1268138691920375812
3,750670310,1268138691920375812
4,1283446118,750426543978082308
5,948596744341868544,750426543978082308
6,3357308483,750426543978082308
7,2714596672,750426543978082308
8,1226537390690521090,750426543978082308
9,566308252,750426543978082308
10,1302659042402336768,750426543978082308
11,321264725,750426543978082308
12,139188966,750426543978082308
13,1161834389170479104,750426543978082308
14,1368793633,750426543978082308
15,2216179636,750426543978082308
16,1412500075,750426543978082308
17,515909793,2601736286
18,3357308483,1368850908
19,1853678790,1368850908
20,1083680015492022273,1368850908
21,369481739,1368850908
22,715454974185050112,1368850908
23,582152087,1368850908
24,4432360889,1368850908
25,704431464524423168,1368850908
26,2955103529,1368850908
27,1267931877261926403,1368850908
28,1226537390690521090,1368850908
29,1226139085,1368850908
30,920247188227284992,1368850908
31,917438823738626051,1368850908
32,3290984981,1368850908
33,2851228124,1368850908
34,382161035,1368850908
35,1304503355356708869,1368850908
36,1314132968,1368850908
37,3021505114,1368850908
38,4243675906,1368850908
39,1082281620546179074,1368850908
40,430437851,1368850908
41,406981868,1368850908
42,541670926,1368850908
43,2216179636,1368850908
44,2589915440,1368850908
45,767795023970697216,1368850908
46,1229377915,231902290
47,1852821055,231902290
48,934809157055799299,231902290
49,3194573930,231902290
50,231902290,231902290
51,1234964406754332674,231902290
52,2300078259,231902290
53,1151044719461507072,231902290
54,1164078223,231902290
55,1020643659618889728,231902290
56,1050589128,231902290
57,223215480,231902290
58,20264367,231902290
59,1238423732,231902290
60,1063551511,231902290
61,121612157,231902290
62,1275390558668754945,231902290
63,945200753551044608,231902290
64,982403090,231902290
65,496043380,231902290
66,2910176463,231902290
67,851391300,231902290
68,94296425,231902290
69,2941270353,710579736519512064
70,3438529882,710579736519512064
71,1250177731,710579736519512064
72,106417193,710579736519512064
73,1037692622,710579736519512064
74,52679176,710579736519512064
75,1202000030116257793,710579736519512064
76,2595566549,710579736519512064
77,971816547898490881,710579736519512064
78,1189654234851090434,710579736519512064
79,4708516588,710579736519512064
80,861671125033639941,710579736519512064
81,345322343,710579736519512064
82,1206625192325324805,710579736519512064
83,1017397864501334017,710579736519512064
84,2396856942,710579736519512064
85,1124369551305658368,710579736519512064
86,1259185582338715650,710579736519512064
87,1430162268,710579736519512064
88,2660808424,710579736519512064
89,1370300701,710579736519512064
90,824215230846791680,710579736519512064
91,738350242597310464,710579736519512064
92,1323060438,710579736519512064
93,457889747,710579736519512064
94,2241594340,710579736519512064
95,165143517,710579736519512064
96,2591510034,710579736519512064
97,999280766,710579736519512064
98,896048840947765249,710579736519512064
99,1089107530247221249,710579736519512064
100,3327831430,710579736519512064
101,1215813436719890432,710579736519512064
102,1079788976221966340,710579736519512064
103,754748554665664512,271596933
104,1068475157537267712,271596933
105,455939725,271596933
106,1014249414599340032,271596933
107,1310368576730267649,271596933
108,369381018,271596933
109,402615571,271596933
110,2572430290,271596933
111,1361487157,271596933
112,4568818943,271596933
113,822186596107747328,271596933
114,281527911,271596933
115,494986042,271596933
116,1269739741555109888,271596933
117,476055269,271596933
118,1159793992722190336,271596933
119,702904109070946304,271596933
120,320936626,271596933
121,733742020204843009,271596933
122,4535318116,271596933
123,344889774,271596933
124,1164078223,271596933
125,2626944704,271596933
126,986578187474882560,271596933
127,6820052,271596933
128,1080150091825061888,271596933
129,1043099688,271596933
