,autore_source,autore_target
0,971816547898490881,126727689
1,398032197,126727689
2,1144368105227018240,126727689
3,1219944530,126727689
4,358270300,126727689
5,138159406,126727689
6,398032197,1578056995
7,881039666035675137,1578056995
8,1082967276519870464,1578056995
9,1443830137,1578056995
10,1238542491302985729,1578056995
11,1127992943766323200,1578056995
12,1072963364425490432,1578056995
13,1000819655639031810,1578056995
14,710579736519512064,1578056995
15,1537221842,1578056995
16,2417474756,1578056995
17,1317907940,1578056995
18,1684468244,1578056995
19,517930094,1578056995
20,628535788,1578056995
21,1338614814,1578056995
22,1012818918,1578056995
23,987574039026786304,1578056995
24,1262888349850886145,1578056995
25,896479197081853956,1578056995
26,1045707647440302086,1578056995
27,455888650,1578056995
28,1231564744680669186,1578056995
29,1250177731,1578056995
30,1144368105227018240,1578056995
31,1160826529624023041,1578056995
32,2499922459,1578056995
33,2299285347,1578056995
34,1160196692135821312,1578056995
35,3047120716,1578056995
36,1010876463187398657,1578056995
37,1261245554421628928,1578056995
38,278743750,1578056995
39,263037408,1578056995
40,856380782847422464,1578056995
41,118978778,1578056995
42,358968766,1578056995
43,405482706,1578056995
44,1020368494234341376,1578056995
45,91968134,1578056995
46,2348240124,1578056995
47,1222227577,1578056995
48,1346996612,1578056995
49,3130648449,1578056995
50,710245497194323969,1578056995
51,576834361,1578056995
52,1249282254506991617,1578056995
53,1247127052349853697,1578056995
54,3132890388,1578056995
55,1245066160808263680,1578056995
56,2301416328,1578056995
57,1037692622,1578056995
58,1262064075615490048,1578056995
59,600444803,1578056995
60,961833858097332226,1578056995
61,1205970120,1578056995
62,1001393058506854400,1578056995
63,1238729138116136960,1578056995
64,1063806444380798976,1578056995
65,2753392024,1578056995
66,196996064,1578056995
67,937591685080670208,1578056995
68,2513804412,1578056995
69,460611317,1578056995
70,200623826,1578056995
71,906298881998151680,1578056995
72,1200141713769193472,1578056995
73,2528321399,1578056995
74,1026418206,1578056995
75,2250752450,1578056995
76,2665337999,1578056995
77,914924414332014593,1578056995
78,229160327,1578056995
79,1072128337009627137,1578056995
80,3898955560,1578056995
81,1248985563656589314,1578056995
82,939197443073363968,1578056995
83,857709675885858816,1578056995
84,596821309,1578056995
85,538358467,1578056995
86,946023379,1578056995
87,65922786,1578056995
88,701098945695580161,1578056995
89,1250093196832649217,1578056995
90,1000480351905632258,1578056995
91,1246370021569429504,1578056995
92,1253221444542218240,1000144495499993089
93,1249813315427209216,1000144495499993089
94,140606748,1000144495499993089
95,1063015987,1000144495499993089
96,528525641,940499085886480384
97,1050551929,940499085886480384
98,999468812,940499085886480384
99,937656206,940499085886480384
100,2846795136,940499085886480384
101,437754476,940499085886480384
102,1155085159,940499085886480384
103,4255738108,940499085886480384
104,1059922622,940499085886480384
105,129153338,940499085886480384
106,832205847870767104,940499085886480384
107,1401769868,940499085886480384
108,2401583976,940499085886480384
109,898262112,940499085886480384
110,1623639301,940499085886480384
111,448806588,940499085886480384
112,1010600056582492160,940499085886480384
113,630058771,940499085886480384
114,41101354,940499085886480384
115,1053369393550450693,940499085886480384
116,99933166,940499085886480384
117,352321483,940499085886480384
118,2335442976,940499085886480384
119,984894639164542976,940499085886480384
120,423701512,940499085886480384
121,1000821362225754112,940499085886480384
122,1025416372459847681,940499085886480384
123,401568347,940499085886480384
124,397571163,940499085886480384
125,222598507,940499085886480384
126,983129622,940499085886480384
127,578422008,940499085886480384
128,1255683346983723008,940499085886480384
129,558041398,940499085886480384
130,534826529,940499085886480384
131,1197102714158829568,940499085886480384
132,783395735215759360,940499085886480384
133,1056869740600328195,940499085886480384
134,1104026962857742336,940499085886480384
135,433754193,940499085886480384
136,2358934228,940499085886480384
137,756775094068899840,940499085886480384
138,1190565971569844224,940499085886480384
139,531031466,940499085886480384
140,1124867449,940499085886480384
141,1462811894,940499085886480384
142,617140811,940499085886480384
143,122665594,940499085886480384
144,1544336527,940499085886480384
145,432822166,940499085886480384
146,986578187474882560,940499085886480384
147,702904109070946304,940499085886480384
148,1160541687472709633,940499085886480384
149,395372646,940499085886480384
150,201637439,940499085886480384
151,924665834039119872,940499085886480384
152,948585234383233024,940499085886480384
153,892008453992054785,940499085886480384
154,1249435784798584832,940499085886480384
155,1217801920284413952,940499085886480384
156,1173330618,940499085886480384
157,488617835,940499085886480384
158,3040149019,940499085886480384
159,832590570925195266,940499085886480384
160,746818897077243904,940499085886480384
161,166500593,940499085886480384
162,597520567,940499085886480384
163,435731626,940499085886480384
164,214566419,940499085886480384
165,384476822,940499085886480384
166,730685457529511936,940499085886480384
167,1257695675921444864,940499085886480384
168,1221554716280348678,940499085886480384
169,856983467145515010,940499085886480384
170,974614259333246977,940499085886480384
171,1168974246,940499085886480384
172,2445102772,940499085886480384
173,1070277140363599872,940499085886480384
174,1080586912358940672,940499085886480384
175,848611696407171072,940499085886480384
176,744062876512575488,940499085886480384
177,775304806332243968,940499085886480384
178,412363318,940499085886480384
179,1556735083,940499085886480384
180,525396583,940499085886480384
181,1163068655820791808,940499085886480384
182,1299394213,940499085886480384
183,489473456,940499085886480384
184,1672785698,940499085886480384
185,878913665772261376,940499085886480384
186,145235003,940499085886480384
187,436733724,940499085886480384
188,905840966803881985,940499085886480384
189,1169962453,940499085886480384
190,1272975025,940499085886480384
191,921856344,940499085886480384
192,333511563,940499085886480384
193,472356641,940499085886480384
194,1107302042,940499085886480384
195,376260491,940499085886480384
196,1124297881995874304,940499085886480384
197,887300792654475265,940499085886480384
198,252027971,940499085886480384
199,414697743,940499085886480384
200,103050337,940499085886480384
201,1605628969,940499085886480384
202,1266398429678354432,940499085886480384
203,999596295525453824,940499085886480384
204,897327554,940499085886480384
205,183756424,940499085886480384
206,3001473831,940499085886480384
207,2184666220,940499085886480384
208,46423038,940499085886480384
209,3351724203,940499085886480384
210,2758301148,940499085886480384
211,2356768939,940499085886480384
212,488349550,940499085886480384
213,124957105,940499085886480384
214,114174073,940499085886480384
215,765974953925771266,940499085886480384
216,72140414,940499085886480384
217,1156921136107728896,940499085886480384
218,1188356354911723520,940499085886480384
219,446369177,940499085886480384
220,1943998596,940499085886480384
221,1029392854098079744,940499085886480384
222,919575077624086528,940499085886480384
223,1860031908,940499085886480384
224,552744646,940499085886480384
225,16510476,940499085886480384
226,1073080100,940499085886480384
227,1018390405543493633,940499085886480384
228,69897579,940499085886480384
229,1172609270,940499085886480384
230,3989576567,940499085886480384
231,1169543407,940499085886480384
232,907907828224012288,940499085886480384
233,1404708566,940499085886480384
234,718862412,940499085886480384
235,989346433,940499085886480384
236,1244410208992067584,940499085886480384
237,962692920171270144,940499085886480384
238,1250017521689858055,940499085886480384
239,3079251951,940499085886480384
240,1251499760,940499085886480384
241,99084746,940499085886480384
242,2248788035,940499085886480384
243,92737636,940499085886480384
244,748862663808221184,940499085886480384
245,1362262183,940499085886480384
246,1183254864,940499085886480384
247,2728896824,940499085886480384
248,1062994381,940499085886480384
249,892682328,940499085886480384
250,819547258626732032,940499085886480384
251,1000442552,940499085886480384
252,28667984,940499085886480384
253,2473375067,940499085886480384
254,1011884485196042241,940499085886480384
255,585183645,940499085886480384
256,117701249,940499085886480384
257,505165458,940499085886480384
258,701445550705606657,940499085886480384
259,1169972942605836289,940499085886480384
260,4919837110,940499085886480384
261,1264644151343288322,940499085886480384
262,2817935964,940499085886480384
263,529290461,940499085886480384
264,759769454,940499085886480384
265,517515986,940499085886480384
266,508781270,940499085886480384
267,1020635796,940499085886480384
268,1172663630,940499085886480384
269,2574112961,940499085886480384
270,1038995311,940499085886480384
271,838319337727475712,940499085886480384
272,2856983111,940499085886480384
273,497988253,940499085886480384
274,2398275438,940499085886480384
275,308758766,940499085886480384
276,1196180405621268485,940499085886480384
277,520206776,940499085886480384
278,905764152,940499085886480384
279,1177283040554471426,940499085886480384
280,423692181,940499085886480384
281,3008182149,940499085886480384
282,1083849162335105025,940499085886480384
283,1019620041724235776,940499085886480384
284,2869471262,940499085886480384
285,774625071059050496,940499085886480384
286,476766822,940499085886480384
287,1234170643068981250,940499085886480384
288,1224047691291856897,940499085886480384
289,471203497,940499085886480384
290,354165740,940499085886480384
291,755313289,940499085886480384
292,519217736,940499085886480384
293,29452509,940499085886480384
294,1154265726,940499085886480384
295,319680907,940499085886480384
296,370172207,940499085886480384
297,479423459,940499085886480384
298,1189254419881299968,940499085886480384
299,540750994,940499085886480384
300,993160148,940499085886480384
301,164980248,940499085886480384
302,491647746,940499085886480384
303,544287161,940499085886480384
304,2447213385,940499085886480384
305,817481482658844676,940499085886480384
306,1048775334,940499085886480384
307,1196427040813207552,940499085886480384
