,author.id,comunita
0,1080479804481290245,0
1,2410781903,0
2,2669059234,0
5,3057029368,0
6,2279656041,0
7,3400449455,0
8,239915947,0
9,187468763,0
10,773348334,0
11,1077267936,0
12,1729574923,0
13,487631498,0
14,1871201552,0
19,1378363395402051588,0
20,436075746,0
21,479845186,0
22,2278293747,0
23,1341701356336377862,0
24,1379801355410407424,0
27,1103407866046750721,0
29,953754553949802497,0
31,504652328,0
33,385326622,0
34,1256168689466060801,0
35,810101523510280192,0
37,74982038,0
38,1022229232406200355,0
39,224224251,0
40,1072486427479416833,0
41,51430294,0
43,333341994,0
45,1074792726170886144,0
46,789916703815823360,0
47,1364730119085035521,0
48,1538359423,0
49,472021950,0
50,2442348536,0
51,410113382,0
53,2865945022,0
55,1234765803154788352,0
56,252613210,0
57,385360776,0
58,1337559700146151424,0
59,190639947,0
60,1219961016261496832,0
63,165192608,0
65,83180211,0
66,1442593252218081280,0
67,99547552,0
68,428222668,0
69,73447161,0
70,1318671220150292483,0
71,142720084,0
74,312305194,0
75,3823436481,0
78,3070544530,0
79,2193450226,0
80,247220408,0
82,329203497,0
83,480830529,0
87,2802692201,0
88,93451123,0
89,705796128189652994,0
93,1618498968,0
94,1307317966690811905,0
95,1131757249,0
96,52077789,0
97,827920776888197121,0
98,465851869,0
102,2385784926,0
103,1037986548,0
104,914044289755357184,0
105,493908615,0
106,430473099,0
107,400246317,0
111,132828038,0
114,349720540,0
116,425883729,0
117,2824621412,0
119,1290056608593203201,0
120,994996170,0
121,822779775240519680,0
122,1380233507360882694,0
123,1304507499157098497,0
125,1442790753818841095,0
127,1242426913504800768,0
128,4463025437,0
130,815586028752932864,0
132,90432162,0
134,2768130562,0
135,1012390397706997760,0
137,1379073073027153920,0
138,732561151,0
142,1332831190974402560,0
143,2718260737,0
144,2304690433,0
145,64204383,0
147,2373478067,0
148,3063237976,0
149,104598121,0
151,1429833426430042120,0
154,2330201812,0
155,149484093,0
156,1357375547731501057,0
157,728372576,0
159,1445694724585648132,0
160,1382291810299568130,0
161,1039460558712582144,0
163,2879563585,0
164,1122270952807698438,0
165,1106909139366752258,0
166,1260208232452284422,0
168,493203375,0
170,355451913,0
171,2363675915,0
174,1108428853402324992,0
176,2685059420,0
178,404154185,0
179,108096441,0
180,396164993,0
181,399307522,0
184,2987085023,0
187,363091341,0
188,340803178,0
194,1288226106,0
195,923299555,0
196,2962244793,0
197,1224811986581622784,0
198,1239302331814088707,0
199,842724762128453632,0
200,2457460181,0
201,136350201,0
202,2211130612,0
203,442621528,0
205,1017514069,0
207,1197932604114296836,0
208,782472840,0
210,1537073654,0
213,1382086156599300097,0
214,1369400321949204485,0
215,1215709474440261632,0
217,562698178,0
218,371700525,0
226,1087684197119127552,0
228,782579422536822784,0
229,1266085073897639937,0
231,1359852836557893634,0
232,804009617965649920,0
234,2199919016,0
236,1440029560821616640,0
237,1332037577424203776,0
238,459368129,0
241,869708246,0
244,1274442574489628672,0
245,1283427813622775812,0
246,1423719166889152514,0
247,200984064,0
248,206139406,0
250,352980658,0
251,59154751,0
252,1071744481,0
253,1063743655889068032,0
256,531214858,0
257,3329764337,0
260,55376849,0
262,3311594787,0
263,1291051472432635907,0
264,1432091359620517890,0
268,230251192,0
269,865225345,0
280,1069504692579966977,0
285,3082128239,0
286,414656593,0
289,22009446,0
293,1017371882461515778,0
294,1458501980704448516,0
296,3334714841,0
298,55034212,0
299,396551351,0
300,183985019,0
301,563846053,0
302,2350600406,0
304,1644685165,0
305,1233510074351542272,0
306,3001832471,0
309,463144483,0
310,769392715,0
311,1263941102,0
312,291845172,0
313,840254568,0
314,719098026434945025,0
315,118468984,0
317,463848812,0
319,68175251,0
320,448095937,0
322,1341785793321443328,0
323,1583259805,0
324,391929069,0
325,608138818,0
327,378595133,0
328,159538335,0
329,1447274697675182088,0
331,1368706697552920578,0
337,424275465,0
338,1309810966721376258,0
339,1201139463285542912,0
340,258822291,0
343,1142924603263770624,0
344,1237726935960125440,0
345,791757698438205440,0
346,4009796739,0
348,560349760,0
350,1195313106894966785,0
351,27959029,0
352,115890737,0
355,791930763771949056,0
356,1225456535352094722,0
357,1457400389725208582,0
358,578321700,0
359,2981466358,0
360,1611106788,0
362,1406956667137363975,0
363,130994644,0
364,717017798,0
365,1250092593771315204,0
366,142465920,0
367,800428128,0
368,128607229,0
369,2326418327,0
373,4544396435,0
374,561061612,0
375,4245207304,0
378,135236155,0
379,422581651,0
380,450513883,0
382,1390254751,0
384,56653206,0
385,1323654565154246657,0
387,842442280296431616,0
388,707239417132539908,0
389,924333479269199874,0
391,2572528525,0
392,374142103,0
394,1269899487977377794,0
396,3864256942,0
397,975969787,0
398,487808823,0
402,1316246940,0
403,389402849,0
404,1875688200,0
405,522371444,0
407,4156081163,0
409,495955614,0
410,49381490,0
411,334874985,0
413,428054039,0
414,791330580105486336,0
416,3104500732,0
417,433500549,0
418,719889726,0
419,237422784,0
422,730429652,0
424,909724665047912448,0
425,1089922537,0
426,201897058,0
428,379926998,0
430,2172525284,0
431,281983171,0
432,615027209,0
434,514575171,0
435,2946728105,0
436,1872107335,0
438,2987165649,0
439,2775339658,0
440,456422287,0
441,483259308,0
442,3347868994,0
443,4788146781,0
444,431677842,0
445,816091454,0
446,469249349,0
447,456893802,0
448,424967612,0
450,2357124351,0
451,4703171226,0
452,437807413,0
455,320698858,0
457,3154409283,0
458,2394436302,0
460,1449835084044021768,0
461,463910436,0
462,840147844707229696,0
463,835197877391601665,0
464,2203318821,0
465,863405568,0
466,2424033803,0
467,388330414,0
468,25683650,0
472,346803409,0
473,1415001533993914374,0
474,1391316297313554432,0
475,9988232,0
486,1244543312238907392,0
487,1240078006451949570,0
494,243394042,0
498,1421801004,0
499,604540364,0
500,1457066507565928456,0
501,1334088460257386500,0
506,1396749550774280192,0
508,3081428077,0
512,479699319,0
513,4185034305,0
514,390288230,0
515,127459591,0
516,1178553782,0
517,888095166539739137,0
518,1415990206772154374,0
520,825015570,0
521,50698945,0
522,236126390,0
526,1039834252706238464,0
527,560471872,0
528,877546470886473728,0
530,1170721419921174534,0
531,2568400341,0
532,1527989558,0
533,363547400,0
534,325004881,0
535,1147637288,0
536,1243881408340340736,0
537,2317264650,0
539,1369044132619026446,0
540,1348216327345991681,0
541,389136117,0
542,838072044231229445,0
543,1256329906822287363,0
544,254949751,0
545,1453461537461575681,0
546,803522512978137088,0
547,1699757311,0
548,168273926,0
549,402609644,0
553,736325352,0
555,1266646404,0
559,767032974,0
560,887336506570006528,0
561,502149523,0
563,3315119782,0
564,571778633,0
566,259205848,0
568,810878706742915072,0
569,3183872579,0
570,472975108,0
571,1070568928378789888,0
572,400593282,0
573,115645317,0
575,731578727465922560,0
576,3407522674,0
578,2798212086,0
581,1525059480,0
583,388967955,0
585,2353417880,0
586,490592260,0
587,299823484,0
588,130251845,0
589,1046866057942700032,0
597,558755773,0
598,331918021,0
602,1188075476289556480,0
603,425317597,0
604,1707325052,0
605,1062872107690967041,0
606,264318097,0
608,1583613260,0
609,463362536,0
610,2825143041,0
611,2250911242,0
613,1377330761871802372,0
614,423399769,0
615,1296703106194051072,0
616,1230193573418672129,0
617,2188814519,0
618,1867875434,0
