,author.id,comunita
0,782329487899947008,1
27,1435715007744983051,1
256,1170008913758052353,1
379,2954454747,1
481,930694034,1
487,1183381612635086849,1
516,831219408509030400,1
577,447452303,1
607,1646281124,1
677,1481354933748252674,1
752,1377302048929153024,1
978,997450507751952384,1
1130,1337734677340282885,1
1202,1485931340583378945,1
1422,562293038,1
1464,387745397,1
1583,2172508827,1
1705,1343980167807512576,1
1742,541171015,1
1746,1551211375,1
1955,330675857,1
1982,4160203479,1
2292,1040890639200780288,1
2448,470242115,1
2585,1487749605496344583,1
2709,1493993200603779076,1
2728,2749292998,1
2829,856781106468855808,1
2856,1504709110868107272,1
2879,231876707,1
3019,939484063,1
3131,1461770378825633792,1
3214,1038257431,1
3309,2732751986,1
3651,3150260316,1
3654,1170955067710758912,1
3749,963896448747175936,1
3788,995623958,1
3859,1123179943037423617,1
4141,1089174832024035330,1
4159,928983246792208387,1
4325,1347940886878027776,1
4463,1248307267,1
4836,2737028641,1
4911,1106449976,1
5020,978197286076510208,1
5294,1422100694266482693,1
5624,3323372901,1
5631,900310491414790146,1
5757,1455070299813257218,1
5848,1112453260210855936,1
5860,1421926589558890500,1
5890,1370732523135893510,1
5970,1484866440272490497,1
5983,4780250062,1
5987,1446184244867477511,1
6085,1111179646538842112,1
6431,445485530,1
6722,944382516,1
6832,1025345033384411137,1
7233,2274787244,1
7286,823133047847522304,1
7404,1285866977693700096,1
7745,1505539604606341122,1
7746,515778628,1
7767,2959021829,1
7810,392197028,1
7931,1369972784,1
7939,1432452931002019849,1
7989,432513377,1
8129,1298769749497831426,1
8289,1369753673463705605,1
8703,1362144619,1
8889,705730918,1
8958,708318936513777664,1
9128,1460214484858028038,1
9288,871143564947988483,1
9381,1451528397453205515,1
9628,19281320,1
9818,447383139,1
9921,1473398893362692097,1
10019,2216051760,1
10214,99702635,1
10268,1094253615420706816,1
10537,2499922459,1
10569,1476680936125308933,1
10720,2528321399,1
10923,1467604549942882311,1
11017,1251850799602376704,1
11027,117021402,1
11071,110372659,1
11141,903357817020706816,1
11223,1364430734,1
11255,906045619,1
11289,2366082457,1
11315,1159915009,1
11363,1255552749258911752,1
11406,2928096323,1
11499,48142375,1
11541,1422169613333323778,1
11596,598772700,1
11694,353251479,1
11938,1095076850,1
12011,1421511604412223488,1
12030,2320478792,1
12148,754738337445998592,1
12337,365633533,1
12537,476053480,1
12728,1479764731011506178,1
12742,3331127301,1
12779,3020531027,1
12833,1283167465,1
12887,4909671616,1
12914,51522357,1
13081,1453390907865247747,1
13204,3084886731,1
13368,1130521967864500226,1
13476,436632575,1
13481,593523410,1
13520,3252394091,1
13655,1026418206,1
13807,1013117294,1
13931,2433235432,1
13959,1273004575,1
13969,2535751839,1
14267,1020144950909054977,1
14271,401507232,1
14452,902615969150926848,1
14491,1447194106388754437,1
14494,76800652,1
14498,1452212081781051393,1
14533,1260195365111894016,1
14548,1450765089372524552,1
14903,195499915,1
14904,1467969605654167556,1
14909,1467606485861642255,1
14937,3380511171,1
14970,603612465,1
15044,1450584901003137029,1
15117,108663704,1
15124,271489389,1
15179,507118418,1
15300,1438600206883377156,1
15344,3879766835,1
15362,45131157,1
15379,928611552151916544,1
15382,1344470080487305216,1
15513,19592755,1
15664,468571956,1
15710,1198960253649477632,1
15715,1446565903,1
15731,1302796813,1
15742,1251856730461528064,1
15744,1221719288,1
15765,1018606847769575427,1
15853,852248574054322177,1
15906,587258432,1
15961,3165736222,1
15989,1388269877291634688,1
16049,1187380629085790208,1
16103,3092596907,1
16111,1080786410980950017,1
16215,60995609,1
16318,1402634491320012801,1
16325,3404129002,1
16331,1481718631331467265,1
16339,1710090499,1
16388,1497689880381603846,1
16410,1470136448166809600,1
16413,1466727292076494850,1
16444,736231985186779136,1
16499,1260617965847957504,1
16559,3439445255,1
16572,1390061861316485122,1
16601,422759130,1
16603,1267446498737954817,1
16681,819917515,1
16800,1439537158365323266,1
16853,1457805020464881664,1
16854,1420992954781605890,1
16882,965513960274452480,1
16929,1181138850892193794,1
16944,1172089879,1
16950,631426869,1
16956,1469288918952648706,1
16977,1481908532924620801,1
17204,1123858502118776834,1
17289,2267288613,1
17489,1088748639349100544,1
17620,1442950706915315712,1
17664,1067008310,1
17771,1193103145821495296,1
17809,1040676078271037447,1
17861,1218946952924213251,1
18084,1491497267748085765,1
18149,722750684827758592,1
18154,883249698873778176,1
18171,799219281451958272,1
18261,538286337,1
18263,1360341200990068741,1
18422,1490596723781160965,1
18473,1464199037993857029,1
18591,1427478474,1
18643,1254880515586392067,1
18707,415666601,1
18723,51746185,1
18782,541178236,1
18798,2390676985,1
18861,2175971759,1
18911,349005248,1
18928,786343316107489280,1
18932,1092166154783809536,1
19050,459474340,1
19055,2330607928,1
19077,428588499,1
19146,911650004955226113,1
19170,1504067394880299008,1
19183,2261473278,1
19253,247230547,1
19254,207894729,1
19266,1430865389114871809,1
19318,796260694144548864,1
19411,2250615505,1
19416,1475049574809186307,1
19426,1445115166815830020,1
19433,1128901224,1
19443,955552435623354369,1
19448,4362453375,1
19472,980895693287116802,1
19477,473003190,1
19498,1251540779153137676,1
19541,1418585205678526464,1
19548,2561943826,1
19564,1490970222613958658,1
19629,1499411803582910478,1
19630,4382443697,1
19656,1635258655,1
19696,1466267507459858432,1
19839,1057735056175841281,1
19923,50267238,1
19957,1487102556111310858,1
19979,1420345547970465795,1
19990,2773450417,1
20038,917085631888740355,1
20053,336724931,1
20083,1489149355789586441,1
20084,1455216513716264962,1
20130,1487192385713057795,1
20151,144370724,1
20155,2754433723,1
20168,483665419,1
20263,1471487362236510213,1
20272,2825259495,1
20309,4817724383,1
20395,1558008750,1
20427,568418849,1
20535,1323993129180139522,1
20589,2317829040,1
20592,1482814228507631621,1
20595,358270300,1
21040,1438772903475126273,1
21077,1394329195468165120,1
21174,479467597,1
21275,3243517432,1
21345,962439266,1
21404,1477734564076429313,1
21635,1109248633499779072,1
21801,784004960493199360,1
21830,74400470,1
21847,1283518398,1
21947,3159374739,1
22089,229160327,1
22261,1447197001142124557,1
22267,1013738288404934656,1
22375,3014420230,1
22384,1254533389706764288,1
22411,1434606667962925059,1
22451,1354924781104226305,1
22458,1058619467968774146,1
22535,1488307553398317058,1
22635,397579406,1
22651,1462341149885181952,1
22696,1002167748326318080,1
22734,4463821833,1
22822,2853870016,1
22842,377399824,1
22936,15664774,1
23019,563529644,1
23069,1318539353367453696,1
23097,1479149304,1
23098,104489361,1
23135,1229014265673256961,1
23153,861090048476839936,1
23165,1474009005576052737,1
23184,71217084,1
23199,501049912,1
23222,1223888612384804865,1
23253,107019869,1
23297,24496739,1
23350,792324746,1
23370,1150311761230409728,1
23378,1486725230793879556,1
23415,158147964,1
23426,237277628,1
23511,1472523287167180802,1
23512,291706540,1
23518,1199055509120307200,1
23566,1430511984315977728,1
23585,330865662,1
23600,1318839618553466880,1
23745,521620495,1
23912,792003323998109696,1
23942,65922786,1
24066,1472077554253283329,1
24135,211254120,1
24179,2750255094,1
24197,3047940471,1
24273,360456047,1
24317,1018833945415356416,1
24320,2383579672,1
24361,1052983992,1
24443,23740069,1
24473,1433171264529739782,1
24488,1063284314,1
24535,1212442492018118656,1
24574,1430257103483064330,1
24601,1169506849,1
24652,1492509740,1
24811,1448630689918857219,1
24818,1310523096751800322,1
24834,1480219098973933581,1
24840,2435478787,1
24851,1450120348284985350,1
24870,445411266,1
24936,160131573,1
24946,312843710,1
24950,834419884205469696,1
25067,1331351202248978438,1
25082,2436207123,1
25499,2323083546,1
25618,1507452323718733824,1
25619,1228114681,1
25666,498068054,1
25868,2308057542,1
25925,329562630,1
25945,1480240848067510274,1
25963,1461406773580075026,1
25979,1027756003134263296,1
26042,792793865489117184,1
26267,1010911295615524865,1
26312,90951923,1
26315,1137115952980615168,1
26316,1447811833621094400,1
26340,85136516,1
26364,1470788925228789767,1
26378,1309102515552694272,1
26497,434123289,1
26583,1344805435153543168,1
26703,1125440833099112448,1
27063,1235621897796280320,1
27170,1460634578675290113,1
27176,544273174,1
27178,502018244,1
27391,889405652,1
27436,1428661827395899396,1
27578,942074257,1
27597,1475388851707383810,1
27602,1418287435939786755,1
27608,1029353286997028864,1
27621,1019929135,1
27623,967116992971931648,1
27642,3393806002,1
27644,933313815286083584,1
27646,1419705218820882439,1
27654,3183162868,1
27668,1268998861101596680,1
27697,1019288033202405383,1
27942,1243500253174775809,1
27986,4479752313,1
27994,1256926144168853504,1
28013,1344560853861990401,1
28156,122639408,1
28187,2896406495,1
28214,310286420,1
28220,1488242301675749377,1
28260,3105012699,1
28296,1460721351895957506,1
28305,1388203516687044609,1
28316,1422657155811905541,1
28321,1427553158910390302,1
28529,41291897,1
28541,1458102436711878658,1
28583,493949099,1
28703,2472447136,1
28738,1370329434205663233,1
28755,1193780617,1
28817,1311584865469562880,1
28826,1420711554270511107,1
29513,174643719,1
29603,959237674707103745,1
29607,1440750347207593988,1
29640,139464051,1
29643,1474341979479760897,1
29647,1504789341859688477,1
29734,606120512,1
29774,1266634908,1
30113,519379680,1
30141,1503083289791315979,1
30161,2729521432,1
30228,62226238,1
30240,1461233402582024195,1
30242,2756969459,1
30247,2846527554,1
30265,1288323050807734277,1
30285,3696359728,1
30310,1469631790654668801,1
30353,356704621,1
30383,701168995,1
30470,241289430,1
30578,4333392982,1
30585,1207998287233597442,1
30607,53048130,1
30679,1002742410,1
30692,1498426940281266177,1
30700,2186447350,1
30731,2771551873,1
30747,1277339076362932227,1
30788,778693643976581120,1
30831,1479398409568202753,1
31028,73504577,1
31045,1851884437,1
31120,1504230615226400776,1
31127,1486037206657650698,1
31203,1690434842,1
31207,1434984312965840902,1
31215,2360365059,1
31369,972904701888028674,1
31397,1486698662927425546,1
31399,1471455119124402186,1
31414,899254099161559040,1
31421,553736272,1
31423,492397709,1
31475,1225034977,1
31610,1106964884728827905,1
31619,899569501624299520,1
31629,3291305583,1
31693,1212034646,1
31739,2822011228,1
31762,475540015,1
31779,1308083022621794306,1
31783,602751708,1
31787,155632987,1
31788,1468132207390867458,1
31822,403688805,1
31832,2869401167,1
31844,616570934,1
31851,1224441067929505792,1
31903,3302069128,1
31938,3372869746,1
32096,326183612,1
32122,606998051,1
32137,1441983508218404868,1
32143,799651181257785344,1
32271,600444803,1
32309,1482735256801320962,1
32342,1421092472164339720,1
32374,396539206,1
32383,1489178054513545216,1
32412,514374288,1
32421,1423246370597752832,1
32518,1151076073,1
32525,1472838636,1
32560,370757919,1
32561,504817843,1
32607,258415002,1
32620,2797440824,1
32630,2195968707,1
32727,209702479,1
32740,1310507160,1
32761,3143298563,1
32795,4843023658,1
32823,1000138698032320517,1
32867,558560470,1
32976,1357943149,1
32983,1487185932180758529,1
33503,1258867179191259140,1
33542,1495901503277703168,1
33570,416346211,1
33586,2294853258,1
33595,1479333854439784450,1
33636,406390683,1
33639,3342580425,1
33673,1466929356,1
33683,2511415512,1
33709,578975558,1
33725,1422945741027385347,1
33780,1231573077722632192,1
33802,545284832,1
33822,1230483518356103173,1
33830,558417697,1
33960,1496830809914941445,1
33985,2730634557,1
34054,1251442794583011330,1
34057,1356156544229003265,1
34211,4333787687,1
34235,1152192533063241728,1
34260,2353382138,1
34316,730365142454636544,1
34358,1476628770962427909,1
34381,1331236176,1
34393,901919575188660226,1
34400,418459191,1
34453,1429808168004210691,1
34465,158288741,1
34555,323743193,1
34622,1283753301788561408,1
34635,2842808602,1
34702,1492081395950395405,1
34977,52679176,1
35008,1223019329479946240,1
35011,1009753376,1
35184,543703916,1
35242,1467091396972658690,1
35272,158689835,1
35278,1321801194294157314,1
35329,531243852,1
35346,1482632905969045504,1
35362,2480323358,1
35448,2527948252,1
35451,1467200369872756754,1
35474,278743750,1
35480,1251474762460790785,1
35655,164628357,1
35705,560572487,1
35750,168782371,1
35834,1499716691009355782,1
35962,1274444463688032257,1
36035,3008182149,1
36036,2725872804,1
36044,721799988234346496,1
36063,1092371936787812352,1
36207,1489606160827228164,1
36245,1422603231226699777,1
36248,412665412,1
36281,289828856,1
36288,1320797212792791042,1
36328,936010797217656832,1
36384,1436670330953773062,1
36638,320980576,1
36652,3393812847,1
36668,1241562452468391936,1
36674,1287141172947935237,1
36719,877853257783287808,1
36743,1324283352623493121,1
36811,479860435,1
36868,1427711864390234114,1
36879,1470397067130544132,1
36906,726702386,1
36948,4696264381,1
36987,1448250438566957062,1
37071,471995227,1
37095,3433460549,1
37270,2162459239,1
37288,2385799301,1
37414,420419717,1
37499,1500354163577872384,1
37587,1450632745458225152,1
37647,2791785084,1
37665,611786696,1
37679,575356890,1
37680,169839748,1
37702,1442858835056730115,1
37709,1214181278334865408,1
37715,48318393,1
37743,497885623,1
37811,1465388759898333186,1
37826,241681696,1
37884,1208488978720141312,1
37993,943503939441487872,1
38019,826214701306621953,1
38021,537618659,1
38027,1476281638967517188,1
38271,493432071,1
38291,581206231,1
38325,801867970603601920,1
38332,3096217223,1
38336,815038928684220417,1
38450,1077116208,1
38455,2773205240,1
38496,1492608050888380416,1
38505,4869405783,1
38652,3305939879,1
38717,1450099033888989186,1
38734,1323352083182084096,1
38735,508818123,1
38742,969572988554305536,1
38747,1001037676454309889,1
38797,476825482,1
38826,1359101255373774852,1
38889,4187056599,1
38911,1458530146407882758,1
39011,899281777453355008,1
39044,1472252965218041858,1
39060,1179464636,1
39091,1183820211914457089,1
39121,1242849729417031682,1
39146,1501239894361919488,1
39153,1477986447340748804,1
39171,4200632549,1
39221,1376996639940952067,1
39228,1284852893695254528,1
39318,34236812,1
39327,4894327877,1
39334,1034446975,1
39361,1236336724399329280,1
39548,2511225162,1
39551,2473782071,1
39573,289986273,1
39575,577226307,1
39597,999280766,1
39672,962414081738264578,1
39675,932263368764919808,1
39687,1096126365215178755,1
39760,1022925477504270336,1
39782,1006449868720758784,1
39785,2730170459,1
39789,433385239,1
39791,3080569749,1
39842,1252312129811689473,1
39843,1456223505213759489,1
39890,1343312524167569409,1
39905,1483888726824603652,1
39915,367338261,1
39948,1348066007022239746,1
39949,1276480917998129155,1
39950,29455283,1
39985,1039517081882976256,1
39986,872385970561323009,1
39987,377955629,1
39995,2846453086,1
40005,711830999227899906,1
40121,1234965147019595777,1
40125,296832232,1
40138,725968843563225088,1
40177,1349697321576099840,1
40267,1463887816866336784,1
40293,3103748006,1
40402,2227643435,1
40405,89930300,1
40418,1245790710013591557,1
40433,3432525375,1
40456,806595464841854976,1
40626,980629135,1
40686,796462039417946113,1
40833,886056563378708486,1
40852,920285664037482497,1
40897,1419936969774276625,1
40903,521721024,1
40911,1012818918,1
40928,1000982944251629568,1
40960,1420743421837287430,1
40967,1139472454118772736,1
40974,232224783,1
40978,49327792,1
40996,354778269,1
41285,82578103,1
41289,1142408484924907520,1
41316,1331589075955036161,1
41320,312691936,1
41368,765324667,1
41371,1294037310363795456,1
41376,1402604523315683330,1
41378,1461038561436880898,1
41406,1947439069,1
41411,2261631554,1
41502,1472194751017463812,1
41522,1444295878324408323,1
41531,2940999287,1
41625,1023008700,1
41639,1471885964305915910,1
41658,704969816176775169,1
41663,1242481949437919233,1
41732,753694909,1
41770,1239911258054447106,1
41779,1077208244316180480,1
41882,1444876434540007425,1
41883,2822302859,1
41887,2929710467,1
41907,1381330823685750787,1
41920,1450033307148771338,1
41922,853224240039985152,1
41930,1184215179007086594,1
41942,2417474756,1
41960,294848675,1
41996,1392175686937415682,1
42018,738448251578355712,1
42115,35565652,1
42128,1128077757961920512,1
42162,327000680,1
42182,1453736244,1
42223,4859931532,1
42246,965685004507537408,1
42281,17921374,1
42342,1184147629673988096,1
42498,1668671288,1
42511,1272523678140555274,1
42776,2153153533,1
42893,1007364485085106176,1
42901,898334000,1
42913,1036560565,1
42954,872009898145533954,1
43010,2468334042,1
43044,127302531,1
43101,1461434166864666630,1
