,author.id,comunita
0,3676295055,1
31,1140637996036820992,1
67,580096126,1
139,4061316509,1
140,1132954639236849665,1
148,234758833,1
154,563529644,1
170,513444329,1
183,2459519979,1
202,1134449079478603778,1
203,971409602091864067,1
216,824215230846791680,1
258,1067472089899253762,1
314,1073199771987394560,1
334,895074662,1
337,200608632,1
339,1430162268,1
347,359421043,1
350,1042906497129361408,1
392,1135251371966509056,1
402,3303206327,1
445,484592863,1
457,3433460549,1
461,345535835,1
500,497996910,1
526,1160520321277054977,1
540,1016249336903159808,1
547,1251089251,1
549,1027112602751643648,1
556,972612694338662401,1
597,541670926,1
603,1140075636574343168,1
624,964865276209713153,1
625,2714596672,1
628,3331801624,1
642,1000843531286609920,1
707,850028187379806210,1
709,1105925453792137216,1
710,576106827,1
716,330554495,1
763,444837039,1
794,627375615,1
800,1000138698032320517,1
828,1488627062,1
850,885137148374134784,1
858,800991504999313408,1
867,963128776841457667,1
870,494488867,1
884,142213964,1
886,836271002,1
896,1027756003134263296,1
940,797374091959406592,1
951,813417974203875328,1
953,743658943,1
957,2678632959,1
958,2256287230,1
968,2954454747,1
1023,1003891004028739584,1
1029,351555225,1
1100,1068802416546590721,1
1126,487711174,1
1135,592269529,1
1139,2267288613,1
1159,911663350068711424,1
1160,906045619,1
1168,598772700,1
1178,61703985,1
1186,1001152281696456709,1
1187,836237598,1
1190,881039666035675137,1
1218,368333719,1
1221,2381627434,1
1246,962654117461184512,1
1251,4889288669,1
1252,1032967056,1
1270,510097129,1
1278,20247603,1
1289,1320666829,1
1293,418900998,1
1303,457889747,1
1318,435283445,1
1320,1035376896,1
1325,3331127301,1
1329,1017169094850875398,1
1330,2616616618,1
1339,1089107530247221249,1
1388,23042159,1
1399,827199467304673280,1
1409,438431990,1
1437,2470692079,1
1462,408544727,1
1473,3949076176,1
1479,2847028163,1
1493,1109789138,1
1527,440247035,1
1555,984851042,1
1556,593523410,1
1567,883605008083759105,1
1578,3179223957,1
1590,822539018885853187,1
1591,896465830640275458,1
1597,382168042,1
1603,961833858097332226,1
1626,2595566549,1
1647,716939268829085696,1
1648,4893362397,1
1657,4549605137,1
1662,1132241255654678529,1
1667,2354704705,1
1687,1125860282490920961,1
1692,2535751839,1
1708,1070784681480740864,1
1710,745699605942312960,1
1719,1134464702,1
1731,951835458987876354,1
1739,3008763837,1
1746,1133771562216304640,1
1783,894447750435262464,1
1784,928345597182177286,1
1808,3302069128,1
1816,701098945695580161,1
1828,256506903,1
1843,2885743858,1
1852,1072128337009627137,1
1854,145213815,1
1859,998224692174606337,1
1861,519356612,1
1862,231568474,1
1864,2155461192,1
1867,2876249524,1
1878,2649183637,1
1881,3050764363,1
1900,210376076,1
1908,111329925,1
1914,2196197082,1
1919,1317907940,1
1924,48677821,1
1942,564609095,1
1945,167473370,1
1948,3872089702,1
1950,48142375,1
1966,62285317,1
1984,2993829604,1
1989,2771279073,1
1991,128242325,1
2000,4489836154,1
2006,2276659249,1
2009,1219710872,1
2018,92260294,1
2035,2491534261,1
2055,2983402306,1
2071,2444629625,1
2077,1026362299660083200,1
2082,127302531,1
2094,3404173085,1
2098,4871884721,1
2108,1143393739,1
2119,946972735,1
2121,1055380681,1
2127,1133775925873664000,1
2129,1033842842286866432,1
2131,517932775,1
2134,1488338479,1
2135,2322947462,1
2137,809741263,1
2138,1088748639349100544,1
2147,478831382,1
2148,1169506849,1
2151,483958387,1
2154,1634399438,1
2155,1524453986,1
2162,808059621885771777,1
2164,930443682137944065,1
2166,1454502163,1
2177,946620907,1
2178,1478221460,1
2179,1000714225046695936,1
2188,3977951957,1
2195,1683864650,1
2196,1193463992,1
2200,1858048118,1
2208,421247059,1
2219,2433235432,1
2235,821879334,1
2270,869312575179296768,1
2272,207211184,1
2273,345322343,1
2291,2274787244,1
2303,797083645878169600,1
2308,512990070,1
2317,327417226,1
2326,1193780617,1
2351,1707121399,1
2356,977960755919228928,1
2366,476053480,1
2375,2415755633,1
2382,730116701589753857,1
2390,415884541,1
2391,909863224593588228,1
2401,2496002029,1
2408,447010531,1
2409,158288741,1
2414,822200874,1
2427,1405654166,1
2440,1047841498409127940,1
2441,515698229,1
2447,2257560786,1
2449,876376471224410112,1
2451,1557557558,1
2456,353678923,1
2468,3971921128,1
2473,698917158085115905,1
2475,632735778,1
2481,2898227979,1
2486,2918437683,1
2491,77563380,1
2492,398032197,1
2503,2948828626,1
2508,978660801241403392,1
2510,941041278,1
2511,1247372630,1
2515,4019910797,1
2518,4307656647,1
2519,92501125,1
2522,1015918388428918784,1
2523,899281777453355008,1
2527,1079788976221966340,1
2558,1379956645,1
2561,3103748006,1
2566,1106992553004617730,1
2568,350810508,1
2576,1151782492074074112,1
2577,1149921260719284224,1
2587,597545163,1
2594,1112832546453241863,1
2603,232297865,1
2609,824173479624896513,1
2613,365647664,1
2614,910481652,1
2615,940223707,1
2616,419480982,1
2617,599039512,1
2656,927989992084910080,1
2666,766246807697514496,1
2669,452117960,1
2671,1166451475821846530,1
2672,273316238,1
2674,387745397,1
2675,2525778087,1
2677,1089174832024035330,1
2678,468441125,1
2681,1035959506700783618,1
2692,887544444,1
2693,1053632622465818624,1
2701,717117713987072000,1
2704,952222190979702784,1
2705,4372515753,1
2709,1006381197465800704,1
2711,2955501539,1
2713,1138777682248982528,1
2715,1000822636266614784,1
2720,2196005464,1
2722,1138760483257892864,1
2724,1040715474,1
2725,3550261402,1
2726,463147024,1
2727,777845439148224512,1
2729,929249360,1
2732,910876959399452673,1
2733,987411073950240770,1
2736,121689573,1
2737,846045162,1
2738,1011141461084172288,1
2745,1037003822,1
2759,864477312720437249,1
2761,50651533,1
2765,1144913517365145600,1
2767,280040419,1
2769,923183087546175490,1
2770,2514624711,1
2771,1096126365215178755,1
2781,1082303336483835905,1
2783,1161191406,1
2796,832999521739214848,1
2813,4838736117,1
2815,1094724978149335040,1
2821,1087476792007495680,1
