,author.id,comunita
0,389430038,1
1,539269142,1
10,3676295055,1
49,2869524833,1
50,1610780311,1
59,99702635,1
66,1007674407987417090,1
68,384818191,1
107,2359283076,1
108,1249365224,1
111,4549605137,1
119,866545994577608704,1
127,888268895341035520,1
128,930443682137944065,1
133,1042906497129361408,1
218,2535751839,1
304,564609095,1
313,592269529,1
321,1685663041,1
339,745699605942312960,1
349,2363670784,1
359,2148135826,1
362,2357480471,1
363,1011595965265006593,1
364,567083810,1
366,2172743300,1
370,541670926,1
412,1136711198,1
414,2437293810,1
441,928345597182177286,1
451,1013117294,1
476,160193682,1
479,4012699222,1
481,327402354,1
487,1060477256,1
533,1017406356,1
534,1217673649,1
536,213369093,1
538,797083645878169600,1
542,2535058864,1
545,898249717,1
548,824215230846791680,1
601,1193463992,1
609,1055367092,1
617,1469982290,1
622,4513753401,1
667,3368018859,1
687,20247603,1
696,627375615,1
701,885464290202976256,1
707,1479778964,1
712,345535835,1
729,905121571836190727,1
737,324293502,1
746,158288741,1
758,370763616,1
759,1402688845,1
761,494488867,1
808,394680267,1
830,3300854159,1
832,1020380156194631680,1
838,96340114,1
843,1191558961,1
852,778693643976581120,1
862,2546064788,1
868,962732677722984449,1
869,2272715355,1
889,23042159,1
1040,3243517432,1
1110,830834103033458689,1
1115,2588366118,1
1126,939170569,1
1128,716939268829085696,1
1218,439290200,1
1230,1021306837,1
1232,867484276840947714,1
1430,3103748006,1
1437,2387298926,1
1453,3327831430,1
1531,1008997452068868101,1
1533,1109789138,1
1578,856041932832874497,1
1603,882878193555918848,1
1610,941722562,1
1612,927989992084910080,1
1660,598772700,1
1692,48142375,1
1737,16293453,1
1771,2885743858,1
1815,3007549852,1
1834,444837039,1
1864,2440683700,1
1880,1021119130173345792,1
1892,885137148374134784,1
1903,138400744,1
1914,2954454747,1
1947,616969586,1
1958,45400255,1
1960,726721856749842436,1
1972,1488627062,1
1978,1189981854,1
1990,871143564947988483,1
1995,487711174,1
2053,408544727,1
2076,597545163,1
2082,2497072758,1
2091,822200874,1
2092,3302069128,1
2097,1476948512,1
2117,845313296,1
2120,1967204306,1
2123,1668915986,1
2136,576106827,1
2145,484592863,1
2162,411639250,1
2172,2200948085,1
2204,2902809855,1
2223,62486236,1
2225,996040331471843328,1
2239,3377760622,1
2240,350810508,1
2286,975859992040525826,1
2299,124836457,1
2301,1072788224207175680,1
2303,2172380182,1
2305,931543752,1
2313,1125109992,1
2383,1000138698032320517,1
2450,1005212545,1
2455,3357308483,1
2492,2872974977,1
2523,942438985766461440,1
2546,731343264,1
2553,1315395996,1
2567,2318610186,1
2569,911650004955226113,1
2571,607981040,1
2575,1194951343,1
2580,835785157,1
2583,801499650222129153,1
2586,881963377123364864,1
2589,998138210,1
2603,405482706,1
2612,1561166036,1
2613,1269436015,1
2618,232297865,1
2643,2328646053,1
2645,892952249374322688,1
2646,100878763,1
2666,3073944291,1
2691,2715689925,1
2695,1118912707,1
2696,253531074,1
2774,1017105506,1
2778,2354704705,1
2787,1496843330,1
2794,906045619,1
2811,1223037258,1
2823,875630440148643840,1
2825,426975826,1
2832,808738393,1
2834,586756926,1
2837,1006510829649518592,1
2843,2385799301,1
2852,96311724,1
2853,418243134,1
2867,1054447446036828160,1
2871,3080475706,1
2875,2464797370,1
2876,2916948582,1
2885,2657120268,1
2892,1079436587266727937,1
2897,1113395882,1
2905,2158232699,1
2906,481938301,1
2913,1306992120,1
2914,2245999991,1
2927,1090294956412018688,1
2928,2508021147,1
2938,1062792614272008193,1
2940,901504367798431744,1
2952,2567751526,1
2964,1020751410173022209,1
2993,4227752308,1
3000,1047987218,1
3009,1021332450893541376,1
3010,852523965390172160,1
3012,815405971740774400,1
3022,893517298958467073,1
3031,721338196639014912,1
3059,2537972958,1
3092,946357302835273728,1
3111,754616685370413056,1
3113,977960755919228928,1
3145,704323392120430592,1
3151,1206356976,1
3162,2252899982,1
3191,855180290,1
3198,4871884721,1
3201,1472564443,1
3208,972612694338662401,1
3222,2847028163,1
3224,2227643435,1
3234,2948828626,1
3236,821879334,1
3275,219482290,1
3276,526459595,1
3294,984156207823904768,1
3299,2732751986,1
3311,3003900628,1
3345,1155078350,1
3350,399553357,1
3357,65922786,1
3376,3971921128,1
3379,434144698,1
3383,215371475,1
3387,1000714225046695936,1
3424,330554495,1
3446,701098945695580161,1
3490,2234580853,1
3494,988373714,1
3512,73418713,1
3537,2469186961,1
3541,1021072135735922688,1
3560,1011674388,1
3579,1083727913298599936,1
3584,1017371210,1
3585,775379869215625217,1
3603,4189354889,1
3611,3303206327,1
3653,2341083257,1
3675,2921636632,1
3679,164022520,1
3692,2862730168,1
3710,327417226,1
