,author.id,comunita
0,345535835,1
36,128242325,1
50,1117853659226877957,1
63,930443682137944065,1
65,91777978,1
72,1050800581265293312,1
73,1019650915769430017,1
100,876530600,1
101,120860399,1
102,1000144495499993089,1
104,474032443,1
105,2373507401,1
107,599039512,1
136,2437293810,1
152,2405837416,1
158,1106253932777623552,1
163,48142375,1
209,330554495,1
291,3327831430,1
377,1056575225456943106,1
396,2381627434,1
435,3338651327,1
509,873504593719721989,1
521,2771279073,1
537,440247035,1
641,219482290,1
647,205888140,1
650,824215230846791680,1
776,38968613,1
779,941722562,1
807,350810508,1
866,1104503350828118016,1
876,905121571836190727,1
885,3676295055,1
949,479382795,1
950,995021599,1
958,460611317,1
967,2415755633,1
984,977960755919228928,1
1011,1016249336903159808,1
1030,885423468182990848,1
1084,594793423,1
1090,1006510829649518592,1
1102,3058264727,1
1104,972612694338662401,1
1153,845313296,1
1170,2804233346,1
1180,600073468,1
1206,1476948512,1
1225,704598502,1
1228,1025855552319115265,1
1238,2200948085,1
1270,2565750492,1
1271,111966918,1
1287,3303206327,1
1307,389954796,1
1308,1430162268,1
1334,883605008083759105,1
1358,701098945695580161,1
1379,2537972958,1
1406,4055846314,1
1408,1454502163,1
1448,1136711198,1
1449,1085553157575454720,1
1451,431884957,1
1453,401438300,1
1459,3323114697,1
1462,936533587,1
1465,1002601364747407360,1
1466,603612465,1
1471,436892821,1
1474,766066296618414081,1
1480,1054832415800246272,1
1489,3293321302,1
1490,898930824254509061,1
1491,277002515,1
1492,931126637508382720,1
1496,1022901283,1
1499,27417914,1
1502,437364152,1
1506,849990387255177220,1
1520,866545994577608704,1
1535,444837039,1
1539,2389835113,1
1540,1524453986,1
1556,4814832225,1
1562,968582010,1
1568,4860308297,1
1574,859370144384131072,1
1629,261644814,1
1646,945202600051462145,1
1672,2732751986,1
1694,384818191,1
1708,318487854,1
1710,397853516,1
1719,1142221765,1
1722,461561921,1
1726,291886253,1
1729,1027112602751643648,1
1734,2928096323,1
1739,3368018859,1
1780,935148661356531712,1
1781,2272715355,1
1795,989109871340675072,1
1796,730036800920637441,1
1798,850457504303783940,1
1816,3017796351,1
1823,246352595,1
1826,90663867,1
1829,822200874,1
1840,1032967056,1
1869,522113871,1
1872,3954640157,1
1875,2714596672,1
1879,1193463992,1
1886,464705744,1
1888,1926324451,1
1894,892352003845836800,1
1896,270623814,1
1901,872114795851517952,1
1913,2438340445,1
1926,2887988230,1
1931,48182327,1
1935,1094724978149335040,1
1936,62486236,1
1938,89952017,1
1941,4864664511,1
1943,1219710872,1
1955,2417474756,1
1957,1194951343,1
1964,4243675906,1
1971,1015887595509899264,1
1974,407747764,1
1981,1260555080,1
1985,934813694,1
1986,1086691638,1
1993,1039545272,1
1994,801499650222129153,1
1998,54600782,1
1999,345322343,1
2012,600280702,1
2015,758935701698191361,1
2018,984851042,1
2026,1260171894,1
2027,2250752450,1
2028,1485090944,1
2030,821879334,1
2074,331572952,1
2076,399553357,1
2094,2716446892,1
2101,927989992084910080,1
