,author.id,comunita
0,1432030334686830595,1
57,546654601,1
198,392197028,1
371,3047103415,1
841,1320296479437836288,1
1210,1423246370597752832,1
1365,2951425072,1
1726,1432801281081548808,1
1884,1313142152914972672,1
1913,927989992084910080,1
1935,1457331312067547138,1
2195,2877804497,1
2377,3179223957,1
2553,1341797019803901952,1
2577,1362144619,1
2771,973247240822280192,1
3032,1459205005802708997,1
3086,2535751839,1
4333,2499922459,1
4367,2863617446,1
4446,1174684946,1
4454,606120512,1
4557,1432452931002019849,1
4622,1145246315200352256,1
4625,426181894,1
4768,815038928684220417,1
4882,837727775192674304,1
4948,1398897288098033667,1
5123,1251474762460790785,1
5272,992467121090322432,1
5470,1455070299813257218,1
5512,1244249856413179905,1
5987,1295807244190330880,1
6040,1711123789,1
6085,1225341095699238913,1
6197,1370300701,1
6913,1395101915327963137,1
6979,358270300,1
7295,2436207123,1
8025,729861715970658308,1
8766,1111179646538842112,1
9224,1125440833099112448,1
9953,1266634908,1
10144,502018244,1
10653,1451569038048518144,1
10697,711830999227899906,1
10962,353251479,1
11529,1451098343749431297,1
11679,510450172,1
11782,1394750035,1
11785,3398860781,1
11806,391424539,1
11814,320936626,1
11837,1231977094760091648,1
11845,1457774581146537990,1
11891,986268867839385603,1
11992,473198146,1
11994,2971949207,1
12001,1439812831847796737,1
12023,4049929390,1
12047,1330209122097229824,1
12054,1094396285069807616,1
12208,717285518069874689,1
12304,2314008111,1
12313,1142502205,1
12374,928983246792208387,1
12500,3225971279,1
12645,257855694,1
12650,632735778,1
12721,392728431,1
12751,1006493750,1
12888,1275402180959354881,1
12893,1259795247925690371,1
12933,1099057975669477376,1
12974,465882073,1
12975,582265897,1
13162,1002129280938205184,1
13255,1416431611055419393,1
13259,1467990469938487298,1
13296,1450099033888989186,1
13393,1474300724137938955,1
13445,1450506859480326145,1
13478,1474402832233242630,1
13491,2682159590,1
13530,514815592,1
13569,1378295702904844288,1
13570,1236336724399329280,1
13902,339663183,1
13904,1428239568088797186,1
13968,1466109301261488131,1
14028,1004886276,1
14051,1127560747,1
14062,1161191406,1
14145,808738393,1
14157,1248608241606463492,1
14284,3356630741,1
14358,1007028370377531392,1
14504,831219408509030400,1
14518,1389854282560716802,1
14533,55796259,1
14594,111886145,1
14666,1245392300194267136,1
14725,899569501624299520,1
14755,980629135,1
14916,262326778,1
14931,1450197998496014336,1
14948,1638371725,1
14961,1222227577,1
15053,1267446498737954817,1
15289,1026569455,1
15304,1214986704492339206,1
15585,1263042661,1
15735,456006677,1
15737,1244983095952097280,1
15746,1431651335867338766,1
15831,4863959205,1
15853,971004364092592128,1
15898,531490926,1
15969,911650004955226113,1
16009,1435350211375796234,1
16016,1377720037893672962,1
16090,2511415512,1
16169,175557075,1
16427,755442242,1
16460,1251142364879441920,1
16471,1699272577,1
16484,4869405783,1
16932,1033781605565902848,1
16946,1450336590740561921,1
16996,2223326053,1
17045,878679891385954304,1
17066,1427277919186038785,1
17097,1253009145512497152,1
17111,589837899,1
17124,849990387255177220,1
17211,858277294925860865,1
17212,497885623,1
17350,1369234358,1
17351,91968134,1
17388,423479221,1
17397,53048130,1
17596,1646281124,1
17692,860146004447854592,1
17699,826765603558023168,1
17805,1159853921227198464,1
17957,1473977401071841286,1
18304,2350743580,1
18335,1212034646,1
18418,401507232,1
18619,985259745975197696,1
18743,1234744238228803585,1
19396,1959202458,1
19478,1364225080859926540,1
19914,1247136845995167745,1
19959,1430415513037979651,1
20044,1380302501812047872,1
20166,66906399,1
20198,1244902114700255232,1
20220,709152088790540288,1
20222,927553962,1
20238,823225608,1
20261,548569689,1
20280,2578353021,1
20288,28321142,1
20343,324293502,1
20482,1464199037993857029,1
20821,2768212373,1
20829,1099108873,1
20854,4373034267,1
21003,1419171194,1
21018,1430984925273104389,1
21094,1432663292246384642,1
21107,1391776617807196165,1
21149,14797820,1
21176,2999932538,1
21249,1429096741945716741,1
21336,2267915489,1
21360,487982696,1
21371,17893755,1
21382,1044907412,1
21458,1333703532692840452,1
21468,1420322864960581633,1
21511,1426437286015770625,1
21531,874414370,1
21547,548277520,1
21576,738344440851468288,1
21685,3044768044,1
21704,1440229450939977734,1
21726,1291536336,1
21732,1439545402542497796,1
21994,1438780545803108353,1
21995,979254498886668288,1
22042,1293336665960919040,1
22089,709020430061998080,1
22091,543546376,1
22106,796501458,1
22189,494172683,1
22344,745339531566661632,1
22428,1296006171862667264,1
22644,1376183006126346242,1
22651,434208641,1
22679,1457730536621985801,1
22701,584879467,1
22714,468441125,1
22921,1192343650887520256,1
23004,1450525317139943424,1
23039,2629508758,1
23053,1164079969,1
23102,1155207979,1
23181,1164470940698316800,1
23464,1460355787063271431,1
23638,1419022532913532928,1
23670,1433735493150257175,1
23785,771304211157966848,1
23820,126914485,1
23832,117757736,1
23861,557013519,1
23902,1169506849,1
24038,9437162,1
24126,943551660651089922,1
24129,1464204725759483910,1
24134,1441073314634649609,1
24166,1334181428565864456,1
24199,1889472642,1
24338,1302370010728460299,1
24356,741682596,1
24396,1376226833000173576,1
24697,1003880257743720448,1
24720,187952542,1
24759,1037394888,1
24769,3170191802,1
24834,100878763,1
25024,2595566549,1
25136,881039666035675137,1
25179,1137048670950645761,1
25190,986292469682855938,1
25308,589178819,1
25449,1181573622588231681,1
25515,801867970603601920,1
25545,1258867179191259140,1
25855,400043384,1
25922,509897044,1
25952,943930905214799872,1
25965,942330933436469249,1
25991,1440046801629761543,1
26012,1162664172511014912,1
26084,110372659,1
26176,1263860333778796554,1
26192,1094680727227117568,1
26194,1181288004108861441,1
26239,543703916,1
26343,4012699222,1
26479,1240273899931213824,1
26489,910481652,1
26505,1375749037933137922,1
26774,1465338505433956357,1
26918,507118418,1
27431,4205262461,1
27474,1431418330099982343,1
27486,1086702385,1
27550,165479342,1
27569,999280766,1
27791,1123179943037423617,1
28311,1420124096013209602,1
28346,1207429261101015043,1
28366,54600782,1
28386,1077208244316180480,1
28539,1381213067887923202,1
28551,1349680836896030720,1
28677,1377302048929153024,1
28713,3073944291,1
28774,2252899982,1
29101,871143564947988483,1
29344,1457843622439702531,1
29427,725968843563225088,1
29480,1056526429465333760,1
29520,1146519594120679429,1
29563,1450245878367797250,1
29570,1439839925944340486,1
29635,1408783844342439942,1
29704,909239401,1
29857,3037724913,1
29902,2496989087,1
29957,975686885057220608,1
29997,3688970235,1
30000,404946715,1
30156,394382345,1
30223,437734783,1
30376,823133047847522304,1
30655,1466824358391918609,1
30658,1426490692474392587,1
30769,1444742273271533582,1
30976,33859210,1
30990,3368018859,1
31577,2867547191,1
31706,1447811833621094400,1
31725,773448309893726208,1
32009,1448250438566957062,1
32276,1116790574,1
32319,4634857036,1
32356,1442432979922341890,1
32386,1114157007555178498,1
32389,482306466,1
32462,1185859466849329153,1
32463,1260526777295949824,1
32553,228807546,1
32557,1305225313836822529,1
32573,1385929787936583682,1
32592,1452532002092195842,1
32619,257154127,1
32621,2435478787,1
32646,710554164770816000,1
32724,1050393979777441792,1
32874,1199600268,1
32942,2175541491,1
33544,1067008310,1
33656,896701976960016384,1
33681,978025632247549952,1
33799,470242115,1
34106,1323060438,1
34161,708318936513777664,1
34309,1119843540,1
34361,1299911749123149824,1
34385,373049625,1
34513,1396770595765948421,1
34523,3342960040,1
34635,2967886973,1
34790,264944313,1
34812,1874501234,1
34817,1391958840,1
35038,4558858168,1
35161,2323971608,1
35313,851406957147824129,1
35320,872009898145533954,1
35388,920005244,1
35619,1011902735845863424,1
35745,3108618777,1
35755,834419884205469696,1
36133,1319345300578967554,1
36230,1124259073640337409,1
36233,568418849,1
36627,470349216,1
36685,1038124587341570049,1
36837,1240578860225363968,1
36864,623978002,1
36877,1143922956,1
36902,53096801,1
36912,176754984,1
36921,1465740984256507907,1
37139,387745397,1
37253,1461770378825633792,1
37374,1074376096018247681,1
37715,452350565,1
37765,388739747,1
37832,1054006207323750405,1
37836,1398289247375929345,1
37859,950098070771036160,1
38084,819917515,1
38202,30439070,1
38317,4098849867,1
38477,17532492,1
38514,1361007582459093002,1
38519,4038038116,1
38596,1248376233659961344,1
38645,1096126365215178755,1
38703,229160327,1
39271,799651181257785344,1
39409,296832232,1
39426,1440084446946856961,1
39439,1406878449344655362,1
39458,1450632745458225152,1
39490,492397709,1
39673,856920898846240771,1
39700,943914455188099072,1
39709,1173902440833474561,1
39731,1013117294,1
39998,2188426941,1
40004,2537654476,1
40008,143169845,1
40046,464749562,1
40145,560086917,1
40234,104651157,1
40274,754738337445998592,1
40748,1551211375,1
40959,1294653630751150080,1
40988,3331801624,1
41013,209249028,1
41318,1456547128155820032,1
41376,1920245191,1
41476,268744692,1
41489,1354014924301852673,1
41594,629076877,1
41606,514356590,1
41679,20552360,1
41896,1270875861164720131,1
41898,1098241328150908929,1
41957,1320015293373124613,1
41963,200888646,1
42025,481955390,1
42030,1042691054,1
42209,2241594340,1
42313,1284852893695254528,1
42323,1170008913758052353,1
42819,2612291988,1
42952,978173912,1
42976,934086969822466048,1
42978,261644814,1
43120,1448305234191831049,1
43139,1389312680549355524,1
43156,1250177731,1
43611,1158036930325602305,1
43622,1473951785136148488,1
43724,942438880220975105,1
43765,1361075004247523332,1
43798,3069933261,1
43888,190571881,1
43890,431681063,1
43906,1458875799617032200,1
44111,623687670,1
44286,327417226,1
44331,1947829075,1
44332,1378438950344347650,1
44338,1415066695018983424,1
44402,2941915384,1
44623,563529644,1
44757,1242481949437919233,1
44922,1279497286486294528,1
44929,977237552246779910,1
44933,128855697,1
45004,96340114,1
45017,2948624206,1
45021,18492556,1
45033,515778628,1
45130,856215728,1
45231,1438961349808230400,1
45242,1193990375733641219,1
45243,858438226188611586,1
45389,1264018218,1
45407,1251524609498898432,1
45414,796462039417946113,1
45470,789419320984166401,1
45638,1229409632,1
45681,467612514,1
46130,1413235137962205191,1
46268,1036611673,1
47403,1144913517365145600,1
47450,1111697667946659840,1
47611,548527501,1
47626,864093804290330624,1
47636,1117415327615397890,1
47719,14278162,1
47775,1262043650726465539,1
47827,603612465,1
47864,1398380140065873922,1
47885,4896258532,1
47937,1421560041761615887,1
48018,2367834092,1
48044,481186454,1
48045,1600599523,1
48098,405729813,1
48099,1289885820984397825,1
48116,1227606981076291584,1
48220,342077520,1
48246,1315234951927869441,1
48344,1444295878324408323,1
48352,3172430939,1
48692,83913925,1
48751,1492509740,1
48950,1032724552412012549,1
49083,1383888672714477568,1
49231,1320916623180615680,1
49233,1427276891023626240,1
49489,985920561929949187,1
49493,1342361959929409537,1
49648,905509044,1
49657,1085846191307407360,1
49658,1036329954798129152,1
49951,932642310709497857,1
50155,1451961097016184838,1
50173,129223592,1
50180,1040828736,1
50213,1412428321045073931,1
50233,452777469,1
50296,788384260512182272,1
50336,950339922602479616,1
50487,1528647032,1
50557,4889385693,1
50587,1287141172947935237,1
50625,3095369200,1
50636,2806077372,1
50683,2687632560,1
50714,1432400739872169984,1
50715,453759584,1
50734,553567662,1
50765,1269882038439591943,1
50808,1440742050,1
50816,1446168777247399939,1
50832,1383477559573110796,1
50887,1457307076716343297,1
50945,968582010,1
50986,1268276991725391876,1
50998,1469082215292280836,1
51053,148424604,1
51088,1253740719728189440,1
51226,2284755698,1
51563,936634766719356931,1
51582,302484971,1
51631,899281777453355008,1
51707,346844551,1
51751,1264872146213404672,1
51782,1166401156492464129,1
51904,152765760,1
51914,1027404487,1
52159,1264613717267943431,1
52166,1442885295536496640,1
52230,447030594,1
52253,457762156,1
52278,49934248,1
52280,1079602230,1
52282,252304398,1
52298,1275085404442591233,1
52312,746981918999207937,1
52333,1422169613333323778,1
52459,2446945421,1
52602,1261557341108961282,1
52603,1209249979744817152,1
52897,416991071,1
52961,1360341200990068741,1
53365,1143175728046977024,1
53592,2635093335,1
53768,1436197225428922369,1
53987,1446245624,1
54160,923998541521047553,1
54168,1224294333127569408,1
54192,2320580560,1
54307,485067676,1
54513,42084305,1
54516,49573333,1
54531,396146922,1
54544,1142408484924907520,1
54622,1273686762691297280,1
54722,14561296,1
54842,770615797,1
54864,596410939,1
54879,1244542490851577856,1
54890,1420349989667151873,1
54915,1318848066,1
55062,4160203479,1
55743,241289430,1
55990,1344371068518211584,1
56218,2274787244,1
56283,1291816134006714369,1
56294,799219281451958272,1
56605,464822421,1
56669,2480887816,1
56682,1434185982409117697,1
56759,1159691250,1
56789,4696264381,1
56832,1229014265673256961,1
56958,2825259495,1
57043,1255599134310043654,1
57123,1121842509519437825,1
57194,1259550757,1
57203,377955629,1
57212,437901548,1
57246,1221719288,1
57340,1224669987593498624,1
57343,19281320,1
57576,1438796669986947073,1
57636,3099826691,1
57696,361403479,1
57796,1438842563184762884,1
57894,1315395996,1
58050,3386953695,1
58113,1298769749497831426,1
58260,1431952123256836096,1
58282,371462969,1
58402,2627013992,1
58550,1445450650955890696,1
58650,65939345,1
58655,445485530,1
58744,1302659042402336768,1
58807,941391336187596800,1
58814,457397432,1
58823,54589845,1
58830,1162956296,1
58845,252255936,1
58854,460020367,1
58861,2494358568,1
58872,1221758605847879680,1
58901,215735286,1
58922,2312589291,1
58950,1450067359293640704,1
58954,962439266,1
59109,416439103,1
59354,1428762167273263106,1
59366,971816547898490881,1
59973,447010531,1
60024,1077644550,1
60405,4081124067,1
60447,1092899267478470656,1
60467,464954800,1
60490,16282956,1
60498,631108596,1
60504,966297807660486657,1
60512,34355343,1
60517,1252678875806674945,1
60522,1450873311999692800,1
60525,1248365893681283073,1
60645,1153176332,1
60864,754395750499491840,1
60889,399026945,1
60922,279178016,1
60942,936533587,1
61016,1151271673,1
61019,1240590420964499456,1
61025,386448479,1
61068,1049654470047621120,1
61086,979492210889588736,1
61095,1520686495,1
61102,540369500,1
61163,1199407342854561792,1
61207,986338892,1
61376,201936942,1
61418,238700010,1
61430,467717092,1
61443,1081125067633950720,1
61449,3174293866,1
61453,2180169197,1
61488,1034446975,1
