,author.id,comunita
0,1088748639349100544,1
186,1369753673463705605,1
514,3172430939,1
849,1433154131653500937,1
882,129223592,1
889,2252899982,1
1224,1467604549942882311,1
1334,1244249856413179905,1
1938,2732751986,1
2231,1331264735103356928,1
2232,1442776966030049280,1
2236,1271871373,1
2271,1477986447340748804,1
2321,1000872581258498048,1
2326,487064233,1
2348,525399771,1
2368,1289368017084854277,1
2388,1435715007744983051,1
2652,909156725659402240,1
2715,1267446498737954817,1
2788,1493993200603779076,1
2850,962439266,1
2966,1486037206657650698,1
3081,4463821833,1
3124,1228114681,1
3147,257925529,1
3172,74400470,1
3200,1505187812093665289,1
3222,1254549042438291457,1
3223,1236379816431169537,1
3250,1487103518901161984,1
3252,1875631266,1
3253,944473056,1
3300,2595566549,1
3409,1446744173785272321,1
3422,1494322697588727810,1
3445,2729521432,1
3523,1478636072863256576,1
3668,4372515753,1
3721,380579763,1
3722,1255599134310043654,1
3755,1013117294,1
3891,1470092849664479241,1
3915,2284755698,1
4306,1449426093266685954,1
4352,1364225080859926540,1
4637,467359617,1
4685,1344348496011419651,1
4689,1130521967864500226,1
4727,2535751839,1
5175,1121163421498712064,1
5218,1452212081781051393,1
5282,493949099,1
5401,708318936513777664,1
5567,819540858462683136,1
5604,319322393,1
5616,489331719,1
5768,1632805556,1
5860,319921345,1
5885,1066783490,1
5907,1199600268,1
5960,1067008310,1
6036,1471885358749163520,1
6047,817439542550679552,1
6083,1479764731011506178,1
6174,1444065904703254528,1
6182,1457730536621985801,1
6215,1125440833099112448,1
6719,3288652618,1
6821,60836149,1
6907,1428312629169250307,1
6941,920285664037482497,1
6993,765324667,1
6996,1479465381538545665,1
7095,1157781200,1
7227,1010423353776238592,1
7233,120534956,1
7368,988772702,1
7397,1466267507459858432,1
7473,2658990660,1
7571,507118418,1
7654,1324997161667485696,1
7762,365633533,1
7907,1040890639200780288,1
8005,1050648530,1
8014,533019074,1
8024,917423697979478016,1
8055,1634876665,1
8107,1455293360051216385,1
8230,1524453986,1
8304,134923768,1
8320,502018244,1
8567,754738337445998592,1
8806,529696469,1
8826,1398224042461630464,1
8862,1432336239664025606,1
8931,560412535,1
8956,872009898145533954,1
8986,1476338199261810689,1
9095,729909979768074240,1
9107,2968605063,1
9207,1212034646,1
9278,562119664,1
9365,729861715970658308,1
9658,68159375,1
9711,1427311276112351232,1
9714,3684132136,1
9737,1038124587341570049,1
9941,2308057542,1
10065,1476575186229071888,1
10107,1191558961,1
10137,2951425072,1
10388,249685018,1
10529,2478737879,1
10537,495455342,1
10552,1356931559207690240,1
10560,1421560041761615887,1
10651,1250177731,1
10863,934140177571868672,1
10882,1318848066,1
10987,1033781605565902848,1
11015,1447659850960355332,1
11086,73418713,1
11155,3405754709,1
11212,2430808297,1
11429,1518728122740396035,1
11431,418245874,1
11470,3862333281,1
11498,3342343343,1
11506,491504253,1
11578,1223954414807011328,1
11749,1442589814449078272,1
12006,237277628,1
12078,1384189275722293250,1
12094,736231985186779136,1
12166,1019288033202405383,1
12413,2189394718,1
12429,1193103145821495296,1
12477,1318897277822504962,1
12492,1351913201324142596,1
12522,2529337990,1
12569,811188714,1
12600,1184147629673988096,1
12806,1490596723781160965,1
12882,1418593443551531009,1
12915,4869405783,1
13078,1504789341859688477,1
13371,175557075,1
13438,1450336590740561921,1
13453,1492509740,1
13611,55403948,1
13620,1450765089372524552,1
13929,1415729276905836548,1
13962,3014420230,1
13966,1089470039735103494,1
14020,1318839618553466880,1
14235,358270300,1
14585,1517226922027196416,1
14647,84193474,1
14666,940519346610335744,1
14717,1463608544620597254,1
14818,970255340,1
14875,1250166694338801666,1
14901,477093116,1
14923,1460214484858028038,1
15074,1608608557,1
15077,145802194,1
15330,1098241328150908929,1
15478,1431579876058927105,1
15491,3438529882,1
15535,436094659,1
15838,1388801002824929281,1
15860,1404717236766613504,1
15874,1429231388394467332,1
15940,1518689250136403969,1
15945,964213878,1
16014,1349697321576099840,1
16134,346844551,1
16213,53048130,1
16303,1347940886878027776,1
16424,837019878611685383,1
16451,1208488978720141312,1
16525,1262200130,1
16536,2877804497,1
16570,1096486332,1
16612,506334225,1
16651,1470094781950922759,1
16703,767223367,1
16709,4730005401,1
16720,443588280,1
16748,74164099,1
16840,4382443697,1
16887,2436207123,1
17361,1335918225113145346,1
17363,1442029892,1
17386,1493133002959990785,1
17423,1301090281283039232,1
17489,1370732523135893510,1
17600,4827510405,1
17603,1485220749178806275,1
17640,147943469,1
17665,2806242466,1
17675,598772700,1
17778,1285866977693700096,1
18224,792003323998109696,1
18256,1455997358794285057,1
18325,2754433686,1
18384,1171336100,1
18397,2497631817,1
18404,353251479,1
18801,1481908532924620801,1
19034,722847606,1
19046,1466103663303274501,1
19068,51522357,1
19176,3191192553,1
19192,779316037774929921,1
19211,819917515,1
19384,1473398893362692097,1
19499,1369005530,1
19505,1364430734,1
19523,1082738240,1
19550,328652494,1
19557,1472077554253283329,1
19660,578936615,1
19673,1489286687100391426,1
19674,781780061095538688,1
19691,246352595,1
19734,51746185,1
19824,1491497267748085765,1
19887,320980576,1
19900,541178236,1
19922,1433941533695303688,1
19923,1037367870,1
19985,2784722199,1
20018,1429348800536195079,1
20053,822188696,1
20093,3345960172,1
20179,122161374,1
20188,1418346492889292801,1
20220,1429502494053474307,1
20262,1277339076362932227,1
20331,545804700,1
20348,799651181257785344,1
20417,3103748006,1
20529,1445087880578281474,1
20537,607517520,1
20540,900310491414790146,1
20615,1423166823684509696,1
20839,1469800146242318338,1
20844,1255552749258911752,1
20879,1509691551286534149,1
20917,1234787947,1
20921,1459636358243307534,1
20959,1218946952924213251,1
21096,241289430,1
21177,1518033904426487811,1
21178,487822650,1
21199,1195855918006767616,1
21203,1094253615420706816,1
21429,1316658380,1
21503,1367027810,1
21554,1189330208,1
21582,3084886731,1
21824,1288323050807734277,1
21847,1298769749497831426,1
22060,364265433,1
22072,444837039,1
22191,173801603,1
22210,3075400845,1
22213,463635153,1
22293,1282407170785640449,1
22301,1450919237179031561,1
22362,1483536289941098506,1
22370,1343051320962535426,1
22380,232241336,1
22383,799007315034800128,1
22470,1030394606,1
22501,1385929787936583682,1
22519,1009753376,1
22603,859866889689976834,1
22653,1027756003134263296,1
22694,840831695477694464,1
22734,3170191802,1
22761,1068756739,1
22767,2323083546,1
22810,1422305016619151362,1
22850,876461518342283265,1
22870,1242126232151625733,1
22875,974319875509321728,1
22882,1271535749553405953,1
22891,1370300701,1
23176,2908509497,1
23207,342102454,1
23293,1453390907865247747,1
23393,1224441067929505792,1
23490,1467552686023364616,1
23545,1511312988061544455,1
23550,2215696648,1
23570,1481354933748252674,1
23812,1240273899931213824,1
23819,1430865389114871809,1
23860,1451296948603039750,1
23873,1487088024357945348,1
23890,1283784692,1
24032,1427809711173378050,1
24033,1518699715,1
24068,1872914294,1
24078,912816336,1
24106,914850145094774785,1
24142,4189019849,1
24153,1477734564076429313,1
24415,1511711747526344704,1
24429,982505100,1
24463,1252211888768901122,1
24469,1439650275736887296,1
24480,1480280131029676038,1
24514,1090595328460509190,1
24593,1310268065137950720,1
24613,1454504831704576005,1
24654,1327584134374580224,1
24655,1493709642798665729,1
24680,881039666035675137,1
24730,1451528397453205515,1
24915,1510676875496017920,1
24920,1450584901003137029,1
24996,2573730586,1
25004,819446890404179968,1
25046,242192902,1
25053,726702386,1
25091,422658933,1
25110,1503738500402892801,1
25134,201936942,1
25174,1435613240332070922,1
25223,852178859193761793,1
25287,2877822448,1
25345,1228447672434135042,1
25346,4134285383,1
25425,1321801194294157314,1
25467,1119843540,1
25473,1490722471347204100,1
25480,850457504303783940,1
25529,796501458,1
25654,428588499,1
25768,1153015919742005249,1
25776,1044907412,1
25824,708223810,1
25842,1465753691756142592,1
25878,1438772903475126273,1
25940,1473951785136148488,1
26123,1497374833256108035,1
26139,387552699,1
26148,4417304415,1
26180,1276860697301966852,1
26188,1291064679792549888,1
26208,1387370190556573697,1
26238,1485942906003337216,1
26370,1477885770732032000,1
26384,1499337196507127808,1
26385,1349765274266959879,1
26388,288223330,1
26411,1318539353367453696,1
26446,966702165095059457,1
26534,85136516,1
26541,1040828736,1
26613,750242106141208576,1
26658,2716446892,1
26715,463202055,1
26760,821879334,1
26772,2867547191,1
26791,1474917896577032198,1
26831,1274444463688032257,1
26906,1486686439580577797,1
26945,836271002,1
27016,2219652560,1
27028,1007556576,1
27030,1359507411149668359,1
27163,2180169197,1
27184,1433171264529739782,1
27203,941772138008268801,1
27447,363048124,1
27453,1422905492087652363,1
27462,3372869746,1
27632,1042763174,1
27663,1428661827395899396,1
27797,710554164770816000,1
27829,1430830525393129473,1
27939,39941615,1
28092,1498040430507835395,1
28155,910876959399452673,1
28196,593487955,1
28201,227239711,1
28211,3621911957,1
28212,127302531,1
28248,456032013,1
28253,1457302172673224704,1
28258,792793865489117184,1
28474,1205428460719620096,1
28518,1420349989667151873,1
28542,763711698037567488,1
28571,445485530,1
28702,1330271647438352394,1
28787,419500576,1
28792,1123858502118776834,1
28848,2782173995,1
28849,717076302516322304,1
28868,1428363829482639368,1
28930,984112752196284418,1
28936,745351426117869568,1
29105,2381994891,1
29117,1513893617781329928,1
29130,1086691638,1
29163,2372975274,1
29165,1492201590610178058,1
29180,1422945741027385347,1
29204,1464197434758897667,1
29252,965513960274452480,1
29304,394680267,1
29348,298531083,1
29374,3872089702,1
29377,1476183464445714433,1
29521,1479380094196064258,1
29555,1513792713463930880,1
29557,1415547320846929920,1
29558,1368152558,1
29684,1447276410721144833,1
29694,1344470080487305216,1
29860,756557389025927169,1
29868,1419805096184057859,1
29948,1127307619390111745,1
29952,324293502,1
30031,992799917524516864,1
30076,564789344,1
30103,1248307267,1
30324,581613597,1
30356,837344598,1
30361,1423246370597752832,1
30477,1484601424411570184,1
30539,2175541491,1
30712,1063923588,1
30741,1329125336,1
30764,376691595,1
30783,871371569075015684,1
30796,706097800040357889,1
30839,1422169613333323778,1
30885,565662465,1
30909,447030594,1
30927,3152758571,1
31019,1261985035269308416,1
31073,719436488094650368,1
31083,1243305305162866691,1
31098,572125780,1
31160,1164495709250445312,1
31165,3073944291,1
31249,1342774891083419648,1
31317,1361362032285655041,1
31318,229160327,1
31542,751180558936530944,1
31594,2216232324,1
31627,2207984680,1
31767,319106670,1
31795,1213348869506879488,1
31799,315128212,1
31848,932642310709497857,1
31922,600444803,1
31985,1151120124730060801,1
31997,840203779,1
32093,1237045959789613056,1
32150,323743193,1
32272,850486946573033473,1
32276,744984726080004096,1
32301,177321655,1
32330,557013519,1
32342,1081959883971407873,1
32344,1491070934295494657,1
32350,350332540,1
32374,375888443,1
32387,610220184,1
32405,1427351736373727232,1
32407,2179859282,1
32409,1446857524045561864,1
32472,107201928,1
32473,431884957,1
32474,1075891609701662723,1
