,author.id,comunita
0,929249360,1
16,59799096,1
17,1402688845,1
36,1068728030,1
40,124113240,1
41,1520319049,1
42,987942500940898304,1
43,517422975,1
44,2987047432,1
45,389389333,1
46,394837520,1
49,133234926,1
50,835202043073675264,1
52,1012281076406943745,1
53,999645834,1
55,139379097,1
56,1382157474,1
57,1290097460,1
58,1571044039,1
60,831905911,1
63,3342581884,1
65,1075329541181190144,1
70,54314372,1
71,826975694,1
73,820311985724260352,1
74,49280147,1
75,1034870436,1
76,2327569567,1
77,588539018,1
81,586559303,1
83,45381614,1
84,763762492313042944,1
85,2506750205,1
86,179568411,1
87,1003535159319252993,1
88,1229869027,1
102,16416613,1
103,2899612829,1
106,1243999209222819840,1
108,165143517,1
129,760548711701282816,1
130,1042906497129361408,1
158,766353146,1
162,4851430133,1
175,1251822820633595904,1
185,2595566549,1
230,1526871476,1
232,1257293751237705728,1
234,1288421947378892806,1
235,2396856942,1
239,824215230846791680,1
285,1006094974423830529,1
287,2387298926,1
326,435673164,1
348,827878978564345857,1
361,383685343,1
364,1019914269494792193,1
373,430743919,1
384,2725216048,1
404,1259117356917366785,1
407,397853516,1
417,2576093422,1
429,2248443018,1
472,48318393,1
484,973247240822280192,1
516,1259041459,1
526,472418074,1
529,1000117978220908544,1
532,1077644550,1
540,92260294,1
561,830899827571572736,1
565,401507232,1
599,2954454747,1
634,1027404487,1
643,1150751883566493696,1
670,778693643976581120,1
686,2444629625,1
689,1288260026,1
693,1048928136384188416,1
699,122030995,1
703,799007315034800128,1
751,1223954414807011328,1
976,1002129280938205184,1
978,444837039,1
1000,1008460758,1
1003,1132960530321346561,1
1007,1093617255429128192,1
1025,1089122693906132993,1
1037,2872974977,1
1041,1252218974126968832,1
1052,4838736117,1
1065,715644689622372352,1
1074,1037003822,1
1099,2241594340,1
1165,1101930859752579073,1
1170,706098783814361091,1
1172,4160203479,1
1230,3380252541,1
1241,433604815,1
1245,158288741,1
1272,995657337393287168,1
1288,1164984096554196995,1
1342,971816547898490881,1
1362,1238014383512485890,1
1377,2732751986,1
1392,1170775660907978753,1
1405,600136789,1
1414,97802862,1
1415,706666255684599808,1
1416,1171683259954151424,1
1418,2656984642,1
1422,96797039,1
1423,447452303,1
1429,1218946952924213251,1
1445,4063692863,1
1453,87048339,1
1462,872477161545977856,1
1465,458368651,1
1467,927122457894453248,1
1486,877853257783287808,1
1496,737966697399865344,1
1497,1002614079574470656,1
1498,900310491414790146,1
1506,2378304741,1
1514,2903545671,1
1520,1282223571054583808,1
1522,1889472642,1
1523,2407748559,1
1539,995623958,1
1545,765867031988150277,1
1547,390208721,1
1551,986292469682855938,1
1571,2586355176,1
1574,1229409632,1
1588,2949662763,1
1594,1205006191107223552,1
1595,593817814,1
1601,453759584,1
1602,448784921,1
1609,2528321399,1
1623,1076836690625466370,1
1670,1287686526185472001,1
1671,1029092106722267141,1
1678,1093235381124980736,1
1685,591753050,1
1692,215270850,1
1695,1184215179007086594,1
1709,877095283632611328,1
1724,489331719,1
1728,1088748639349100544,1
1750,1446245624,1
1755,360456047,1
1759,1240110720429240320,1
1772,443587070,1
1774,4747949368,1
1781,1392218137,1
1783,2716446892,1
1796,1214986704492339206,1
1818,1221829119094247430,1
1822,73418713,1
1834,579103333,1
1838,304266093,1
1839,877254235460644865,1
1841,729861715970658308,1
1862,4299665086,1
1868,441050131,1
1869,408584235,1
1870,366660837,1
1886,523769803,1
1887,1049654470047621120,1
1890,478637914,1
1896,843212294058397696,1
1897,711523997549256704,1
1899,1123179943037423617,1
1914,2498393796,1
1916,379135705,1
1921,2627013992,1
1934,937774693,1
1935,1193780617,1
1980,375544141,1
1991,457762156,1
1996,369410900,1
1998,710589026840002561,1
2006,456595925,1
2011,75931540,1
2014,553567662,1
2020,376871430,1
2025,4189354889,1
2027,28962523,1
2034,478092818,1
2041,164788311,1
2047,1206264680941006848,1
2062,4061316509,1
2067,384516505,1
2071,1003891004028739584,1
2076,140032760,1
2102,1170320178703454209,1
2111,962239504894578688,1
2117,1246752189219049472,1
2118,1191558961,1
2145,988373714,1
2177,1033781605565902848,1
2189,560572487,1
2199,859500037981835264,1
2204,4098830355,1
2208,19423445,1
2219,704969816176775169,1
2220,2300213626,1
2227,415666601,1
2232,3598168936,1
2236,127302531,1
2254,482033828,1
2256,476971137,1
2257,284220925,1
2259,1270680254240227330,1
2273,1277339076362932227,1
2279,574841028,1
2282,807179503239888896,1
2290,872009898145533954,1
2292,405598490,1
2293,825458049238368256,1
2300,790652959193440257,1
2345,311694861,1
2348,2172508827,1
2361,1393166804,1
2365,1038156164373078016,1
2372,1169506849,1
2400,2272008636,1
2402,698226027756126210,1
2408,899981937602908162,1
2409,786216732490866688,1
2410,543703916,1
2414,546654601,1
2428,3368018859,1
2467,2615476385,1
2482,1010829058769334272,1
2486,3103748006,1
2494,15073292,1
2505,718046691,1
2507,52679176,1
2511,374759087,1
2520,968423753712635904,1
2522,2396984987,1
2525,358270300,1
2567,717737707389198336,1
2580,4188920409,1
2581,1067008310,1
2587,2508021147,1
2596,566546881,1
2598,1000780867248279552,1
2607,467361179,1
2621,1109104534775914496,1
2635,1105021068,1
2643,1076779266619121665,1
2647,2805179552,1
2650,496273212,1
2651,2512399892,1
2655,1281636940870295553,1
2659,242954953,1
2662,111966918,1
2676,1200905899742760962,1
2679,1353812106,1
2681,4019910797,1
2703,724665714188161025,1
2704,447383139,1
2705,245417620,1
2709,2853870016,1
2713,1143393739,1
2717,627571631,1
2719,1699269889,1
2721,502192595,1
2723,1040820816961830912,1
2724,3043452417,1
2725,1258820420326785024,1
2726,1105171689640525824,1
2727,1146519594120679429,1
2732,1220637330,1
2733,1020931404,1
2738,1170008913758052353,1
2770,1212792785469759488,1
2774,1132541391928745985,1
2777,514815592,1
2782,1220783928337977347,1
2786,582712379,1
2787,1151182261104140289,1
2791,736257667568635904,1
2792,904753783,1
2793,222176911,1
2802,884782095893188608,1
2803,999351943,1
2805,438431990,1
2845,876049211657211905,1
2846,3902252362,1
2847,1249019764279848962,1
2849,857632853810700288,1
2850,1235469317778665474,1
2854,1181288004108861441,1
2892,1271522957567963137,1
2901,1176730104103411712,1
2904,2757625763,1
2907,70741097,1
2910,2766471181,1
2914,1086260624655638535,1
2918,4832414692,1
2939,577936933,1
2940,716243750,1
2947,1029392202034757632,1
2948,174643719,1
2967,289803948,1
2968,200608632,1
2969,1079446351,1
2970,3290570284,1
2974,806305806,1
2979,1557557558,1
2993,832999521739214848,1
3034,846016786688593921,1
3039,1387916838,1
3068,840812828965666816,1
3070,985189174365048833,1
3072,3036693994,1
3074,589357705,1
3075,376691595,1
3090,994454332614545408,1
3091,946702206669029377,1
3092,2956287347,1
3095,2415755633,1
3116,2359894718,1
3118,580096126,1
3197,3612305417,1
3204,824173479624896513,1
3218,1027756003134263296,1
3220,1172571984967942146,1
3280,404081645,1
3286,3047103415,1
3307,3058264727,1
3322,1027112602751643648,1
3328,34913222,1
3331,563529644,1
3357,3457705635,1
3358,2889221200,1
3364,2313764153,1
3369,1041484481406873600,1
3376,2234580853,1
3387,1279976640,1
3388,2993829604,1
3399,1668915986,1
3407,2252899982,1
3451,1275327627205763072,1
3482,1146147427,1
3488,3387594292,1
3492,3155682418,1
3507,1234044433496236032,1
3523,1170069102808973313,1
3524,1250373535907938307,1
3538,234436737,1
3543,328486212,1
3546,426181894,1
3555,3303206327,1
3584,710107186756788224,1
3586,599039512,1
3612,1712479022,1
3613,1379897448,1
3614,4012699222,1
3620,792793865489117184,1
3636,3949076176,1
3649,388695532,1
3650,1200463496384778242,1
3656,1017397864501334017,1
3670,1242042855130005511,1
3680,1006635042653786112,1
3701,3853556361,1
3702,2377143224,1
3704,859185978434625536,1
3706,1173298614757744640,1
3707,708773624,1
3714,1114447591138308096,1
3717,386215801,1
3718,2951425072,1
3726,1248307267,1
3736,4893362397,1
3745,3099826691,1
3790,517932775,1
3802,1097288237985468421,1
3803,2197175103,1
3808,55543527,1
3810,1535934018,1
3814,287294555,1
3816,118978778,1
3876,1020485468675178496,1
3877,216019364,1
3878,1349467232,1
3884,1085531312,1
3905,130502044,1
3908,778974359079837696,1
3915,22896719,1
3917,777845439148224512,1
3924,2438105965,1
3928,883558925597114369,1
3934,2200948085,1
3954,473437982,1
3955,946357302835273728,1
3960,2535751839,1
4015,230251192,1
4018,1972786862,1
4025,908296650531143681,1
4026,1160132700742832128,1
4027,951064045586714624,1
4045,196996064,1
4055,2270259265,1
4057,452777469,1
4060,457889747,1
4098,942395277209755648,1
4121,2408803254,1
4126,3243517432,1
4135,1241689087247093766,1
4137,984196168048676864,1
4144,961833858097332226,1
4168,440247035,1
4210,701803634632343556,1
4213,382168042,1
4218,972872618,1
4223,3331801624,1
4235,1247292386146910209,1
4237,997782892355969025,1
4239,764060814,1
4242,4112466863,1
4250,194525378,1
4252,868567694341283840,1
4257,1428767360,1
4274,1003410897220571136,1
4275,1318848066,1
4277,1003509770530250752,1
4280,334956165,1
4282,741338484,1
4287,4003760231,1
4289,45861942,1
4307,1094367407878098944,1
4318,1137383689,1
4319,1150807842414374912,1
4323,263215113,1
4325,1241812133849038849,1
4327,462763787,1
4330,2977078587,1
4331,1032616751614386176,1
4334,816254841785815040,1
4340,1034446975,1
4341,1246211106948907008,1
4342,1164832049963732992,1
4349,2772963950,1
4353,1241136666418577409,1
4354,755044726080962561,1
4356,704078981591646208,1
4357,1188514010674712578,1
4361,1138907667433447425,1
4362,353840538,1
4364,856781106468855808,1
4367,1248651232874508288,1
4368,4633130175,1
4370,732768913,1
4375,2375918637,1
4380,2367800094,1
4381,2179948113,1
4389,391336555,1
4390,1142025188781019136,1
4392,388245923,1
4394,980176220229984259,1
4398,336724931,1
4401,708210388249272320,1
4406,1090595328460509190,1
4453,1238838550482821120,1
4465,1053632622465818624,1
4475,1025397335298334721,1
4485,1138777682248982528,1
4499,1227251701,1
4505,48677821,1
4519,588434195,1
4522,1166451475821846530,1
4527,1092904799761240064,1
4529,48775728,1
4531,826540340349919232,1
4538,489781770,1
4541,616969586,1
4547,96825633,1
4550,978595507,1
4552,74164099,1
4556,1244183009336623109,1
4562,1171740218321510401,1
4563,301717777,1
4575,1248668930882887682,1
4577,1141670317267591175,1
4582,1548055507,1
4584,975616683611181057,1
4588,514237368,1
4589,597545163,1
4595,812530066978701316,1
4598,887682151591940099,1
4602,936533587,1
4604,1218462254,1
4613,1208765403905875968,1
4614,3043958678,1
4616,730116701589753857,1
4630,1329295939,1
4632,931126637508382720,1
4635,452013510,1
4658,3095369200,1
4662,1033723490720014337,1
4670,1166761097996722176,1
4672,962439266,1
4673,3121881723,1
4674,3037724913,1
4676,1063284314,1
4688,1182565405489016832,1
4699,2459519979,1
4702,1443830137,1
4708,273426016,1
4710,957109982079700992,1
4713,3004247111,1
4717,57320069,1
4726,314014804,1
4727,501870394,1
4728,2887988230,1
4761,930047176100732929,1
4765,487822650,1
4768,1255198285226262530,1
4773,425168631,1
4776,1032721983744688129,1
4785,715261691890700288,1
4791,998293947066781697,1
4798,404946715,1
4801,1604201599,1
4803,2148723009,1
4806,1243940685545459714,1
4809,1180933974128025605,1
4812,1260169024345911299,1
4814,1257829417184825345,1
4815,3351692872,1
4820,1203412040154529793,1
4822,992467121090322432,1
4842,821879334,1
4887,3684132136,1
4891,1189330208,1
4892,418508915,1
4893,1000837419426566144,1
4895,3342960040,1
4913,1198541935440478208,1
4915,256468638,1
4920,1121099290233987073,1
4921,1217043228,1
4923,766643303081250817,1
4928,1206625192325324805,1
4933,2919790132,1
4946,834419884205469696,1
4947,1254720667515334656,1
4950,1272281130155290629,1
4955,4894327877,1
4962,1081898905124651009,1
4980,327417226,1
4995,481186454,1
4996,478678688,1
4998,872840074425184258,1
5004,856915610,1
5016,2497072758,1
5027,1085979823,1
5031,2877822448,1
5034,761170444904964096,1
5050,949357353819885569,1
5056,1268459483212152832,1
5090,2534181947,1
5092,3245489297,1
