,author.id,comunita
0,522542520,0
107,1225503447723728896,0
110,1059498585681739776,0
113,824692781776048128,0
117,1036918633514106880,0
123,1279976640,0
131,63675730,0
144,2397844595,0
290,63945888,0
291,1168797480,0
376,1221563242977419271,0
498,323801509,0
499,1159793992722190336,0
521,1238783244834869251,0
524,404048864,0
528,437790954,0
529,2377247953,0
592,746457073383317504,0
595,599313996,0
599,485648557,0
601,182772474,0
603,187245223,0
606,1853644938,0
664,140171566,0
714,1278352364,0
715,974344062613491712,0
719,1001143691472498688,0
720,1067421437898706944,0
721,2889161313,0
742,524453451,0
772,1652843454,0
781,3001237699,0
790,1064950180410269698,0
798,309509284,0
817,1030789004,0
825,389473754,0
849,199348405,0
902,1151521670,0
928,1441562438,0
932,321885054,0
1012,1130637326063931392,0
1018,908731428124397568,0
1090,341150520,0
1091,3366083633,0
1097,84890747,0
1109,1263830110853050370,0
1117,1596421046,0
1119,587481343,0
1130,423732883,0
1132,4166266401,0
1149,307278565,0
1360,741383788987600896,0
1362,527413030,0
1366,2361236242,0
1382,348869303,0
1385,363040215,0
1408,1080257989,0
1409,426094795,0
1416,797204296626536448,0
1418,1146807754096611328,0
1419,3107574627,0
1431,856069549057335296,0
1432,912732272092164096,0
1455,1267406154893836289,0
1458,2262416157,0
1496,1276243303235760129,0
1540,866705939172347904,0
1580,2330730353,0
1592,569385289,0
1593,1186744459616276480,0
1606,431012446,0
1648,1245116953842368525,0
1655,1022051043276980224,0
1675,930194618,0
1763,493164552,0
1768,3172262025,0
1785,856957489,0
1793,773459290417983490,0
1803,993271086,0
1804,85543043,0
1815,2626944704,0
1821,499614436,0
1828,496200635,0
1836,3588475175,0
1847,727928106489614336,0
1850,103050337,0
1865,2921926563,0
1870,2661595185,0
1872,810898756723937281,0
1899,1382441161,0
1901,795352135022051329,0
1906,2464999802,0
1907,327445938,0
1908,2881688601,0
1910,114016378,0
1913,1277898217,0
1918,156939096,0
1933,138583963,0
1940,1052306374661689344,0
1949,300888596,0
1967,176110216,0
1999,704005920142049280,0
2000,571872784,0
2013,452976370,0
2015,1162582322,0
2016,2766569631,0
2029,770206242824413184,0
2262,887576396,0
2273,9282482,0
2274,718705208654749696,0
2368,1027497779294294017,0
2370,1227802784,0
2374,1254079687497863168,0
2390,1310181807124623361,0
2397,1291430503,0
2412,829367725,0
2414,1708166790,0
2415,96515004,0
2416,2347350496,0
2424,1234744238228803585,0
2472,892107407488364549,0
2473,1710375336,0
2475,1227463890,0
2492,149609445,0
2532,424322762,0
2574,259629730,0
2575,737691510523715585,0
2579,1016189311,0
2586,196987286,0
2587,37434853,0
2598,65077794,0
2604,3288105119,0
2609,313199623,0
2644,1089468781217353728,0
2645,342589799,0
2646,2765449475,0
2680,541824556,0
2936,409059377,0
2937,840841897438523392,0
2938,1198569138,0
2939,972589147,0
2950,765195398587805696,0
3066,93034295,0
3075,4392443020,0
3077,3333546844,0
3078,757936578,0
3079,1205122244114100224,0
3097,4885294983,0
3099,828610521486258176,0
3103,1085983895936516097,0
3105,485832202,0
3111,1234964406754332674,0
3421,2267545431,0
3424,1322452669051580417,0
3425,944428878,0
3428,1318618681287544842,0
3429,1067188423570718721,0
3431,493533192,0
3473,922374845714837504,0
3475,986268867839385603,0
3507,595426729,0
3509,1668533642,0
3514,740623223793057793,0
3524,1464632462,0
3531,3129647267,0
3532,1175145877553451013,0
3548,764397813023252480,0
3552,866523488,0
3554,713442398064480257,0
3559,788094545615618048,0
3565,369655257,0
3566,1249983906,0
3583,207066460,0
3584,1253754131111645184,0
3585,1342829396982460418,0
3587,740452733216522240,0
3592,477897185,0
3685,2210485829,0
3701,793367160341094400,0
4238,60904646,0
